#dom1	dom2	phyletic_Jij	known_interaction	dom1_description	dom2_description
PF07055  PF12242  0.9989160683419778  1	Enoyl reductase FAD binding domain	NAD(P)H binding domain of trans-2-enoyl-CoA reductase
PF07055  PF12241  0.9959956831810354  1	Enoyl reductase FAD binding domain	Trans-2-enoyl-CoA reductase catalytic region
PF12241  PF12242  0.9959956831786584  1	Trans-2-enoyl-CoA reductase catalytic region	NAD(P)H binding domain of trans-2-enoyl-CoA reductase
PF04471  PF14338  0.9959008415030852  1	Restriction endonuclease	Mrr N-terminal domain
PF03977  PF04277  0.9957499206083176  0	Na+-transporting oxaloacetate decarboxylase beta subunit	Oxaloacetate decarboxylase, gamma chain
PF05861  PF06754  0.9943189546889741  1	Bacterial phosphonate metabolism protein (PhnI)	Phosphonate metabolism protein PhnG
PF06007  PF06754  0.994318954688707   1	Phosphonate metabolism protein PhnJ	Phosphonate metabolism protein PhnG
PF02744  PF10509  0.9930659574416718  0	Galactose-1-phosphate uridyl transferase, C-terminal domain	Galactokinase galactose-binding signature
PF00381  PF05524  0.9929773496979346  1	PTS HPr component phosphorylation site	PEP-utilising enzyme, N-terminal
PF03102  PF08666  0.9918693780166161  1	NeuB family	SAF domain
PF06434  PF11791  0.991346898529924   1	Aconitate hydratase 2 N-terminus	Aconitate B N-terminal domain
PF08798  PF09344  0.990596803936487   0	CRISPR associated protein	CT1975-like protein
PF00374  PF01924  0.9885695392556162  1	Nickel-dependent hydrogenase	Hydrogenase formation hypA family
PF01455  PF07503  0.988365100366303   1	HupF/HypC family	HypF finger
PF05860  PF08479  0.9873725197315453  1	haemagglutination activity domain	POTRA domain, ShlB-type
PF01174  PF01680  0.986149318736575   0	SNO glutamine amidotransferase family	SOR/SNZ family
PF04023  PF07664  0.9838438984693774  1	FeoA domain	Ferrous iron transport protein B C terminus
PF01930  PF05107  0.9827491435856552  0	Domain of unknown function DUF83	CRISPR-associated protein Cas7
PF00449  PF01730  0.9805586872614762  0	Urease alpha-subunit, N-terminal domain	UreF
PF13538  PF13604  0.9801085395305713  1	UvrD-like helicase C-terminal domain	AAA domain
PF01936  PF12872  0.9795344655518721  1	NYN domain	OST-HTH/LOTUS domain
PF10588  PF13510  0.9780995532069269  1	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region	2Fe-2S iron-sulfur cluster binding domain
PF00699  PF01730  0.978065653770247   0	Urease beta subunit	UreF
PF00941  PF01315  0.9766591309483306  1	FAD binding domain in molybdopterin dehydrogenase	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain
PF00463  PF01274  0.9753871780642752  1	Isocitrate lyase family	Malate synthase
PF11459  PF17194  0.974946003969251   1	Transcriptional regulator, AbiEi antitoxin, Type IV TA system	Transcriptional regulator, AbiEi antitoxin N-terminal domain
PF01943  PF14667  0.9738841469160023  1	Polysaccharide biosynthesis protein	Polysaccharide biosynthesis C-terminal domain
PF05845  PF05861  0.9727181435338121  0	Bacterial phosphonate metabolism protein (PhnH)	Bacterial phosphonate metabolism protein (PhnI)
PF05845  PF06007  0.9727181435335617  0	Bacterial phosphonate metabolism protein (PhnH)	Phosphonate metabolism protein PhnJ
PF09344  PF09481  0.9709305249481894  0	CT1975-like protein	CRISPR-associated protein Cse1 (CRISPR_cse1)
PF02277  PF02654  0.9706339482540717  0	Phosphoribosyltransferase	Cobalamin-5-phosphate synthase
PF05717  PF13005  0.9688537928069336  0	IS66 Orf2 like protein	zinc-finger binding domain of transposase IS66
PF03965  PF05569  0.9686596484952728  0	Penicillinase repressor	BlaR1 peptidase M56
PF03050  PF05717  0.9668910453671553  1	Transposase IS66 family	IS66 Orf2 like protein
PF04586  PF05065  0.9667491189751588  1	Caudovirus prohead serine protease	Phage capsid family
PF05845  PF06754  0.966573841741708   1	Bacterial phosphonate metabolism protein (PhnH)	Phosphonate metabolism protein PhnG
PF10593  PF14390  0.9634605999176058  0	Z1 domain	Putative PD-(D/E)XK family member, (DUF4420)
PF05717  PF13817  0.9613569603967171  1	IS66 Orf2 like protein	IS66 C-terminal element
PF01055  PF17137  0.9612070618173537  1	Glycosyl hydrolases family 31	Domain of unknown function (DUF5110)
PF06841  PF14065  0.9601837058491525  0	T4-like virus tail tube protein gp19	Protein of unknown function (DUF4255)
PF16338  PF17137  0.9598377305589637  1	Domain of unknown function (DUF4968)	Domain of unknown function (DUF5110)
PF03050  PF13007  0.959754047636024   1	Transposase IS66 family	Transposase C of IS166 homeodomain
PF13689  PF17152  0.9567365182845976  0	Domain of unknown function (DUF4154)	Periplasmic sensor domain
PF01874  PF06857  0.9556905027513348  0	ATP:dephospho-CoA triphosphoribosyl transferase	Malonate decarboxylase delta subunit (MdcD)
PF00258  PF00667  0.9554452520302729  1	Flavodoxin	FAD binding domain
PF05048  PF05573  0.9525076826971408  0	Periplasmic copper-binding protein (NosD)	NosL
PF02421  PF04023  0.9518368489362928  1	Ferrous iron transport protein B	FeoA domain
PF13598  PF13600  0.9513577865295699  1	Domain of unknown function (DUF4139)	N-terminal domain of unknown function (DUF4140)
PF07703  PF11974  0.9507546504621882  1	Alpha-2-macroglobulin family N-terminal region	Alpha-2-macroglobulin MG1 domain
PF12320  PF13558  0.9487655902932399  0	Type 5 capsule protein repressor C-terminal domain	Putative exonuclease SbcCD, C subunit
PF04313  PF11867  0.9463836782569695  1	Type I restriction enzyme R protein N terminus (HSDR_N)	Domain of unknown function (DUF3387)
PF09344  PF09485  0.9456628505011624  0	CT1975-like protein	CRISPR-associated protein Cse2 (CRISPR_cse2)
PF01747  PF14306  0.9446588742096353  1	ATP-sulfurylase	PUA-like domain
PF02625  PF02738  0.9429848902168497  1	XdhC and CoxI family	Molybdopterin-binding domain of aldehyde dehydrogenase
PF01087  PF10509  0.9364448053749094  0	Galactose-1-phosphate uridyl transferase, N-terminal domain	Galactokinase galactose-binding signature
PF02613  PF14711  0.935446417431849   1	Nitrate reductase delta subunit	Respiratory nitrate reductase beta C-terminal
PF00441  PF02770  0.9351786072458225  1	Acyl-CoA dehydrogenase, C-terminal domain	Acyl-CoA dehydrogenase, middle domain
PF05107  PF09704  0.9348920502510685  1	CRISPR-associated protein Cas7	CRISPR-associated protein (Cas_Cas5)
PF02091  PF02092  0.933494117434867   1	Glycyl-tRNA synthetase alpha subunit	Glycyl-tRNA synthetase beta subunit
PF01155  PF01455  0.9322969594892014  0	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	HupF/HypC family
PF04465  PF06634  0.9311059404200717  0	Protein of unknown function (DUF499)	Protein of unknown function (DUF1156)
PF08798  PF09481  0.9306288649339258  0	CRISPR associated protein	CRISPR-associated protein Cse1 (CRISPR_cse1)
PF01799  PF02625  0.9303217974087687  0	[2Fe-2S] binding domain	XdhC and CoxI family
PF10588  PF10589  0.9300667662876398  1	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region
PF02806  PF08323  0.9257353925776362  1	Alpha amylase, C-terminal all-beta domain	Starch synthase catalytic domain
PF06792  PF09370  0.9254559634739175  0	Uncharacterised protein family (UPF0261)	Phosphoenolpyruvate hydrolase-like
PF13007  PF13817  0.9251733210676323  1	Transposase C of IS166 homeodomain	IS66 C-terminal element
PF07972  PF08343  0.9239963996896889  1	NrdI Flavodoxin like	Ribonucleotide reductase N-terminal
PF03841  PF12390  0.9223568829252619  1	L-seryl-tRNA selenium transferase	Selenocysteine synthase N terminal
PF02065  PF16874  0.921095210118624   1	Melibiase	Glycosyl hydrolase family 36 C-terminal domain
PF01315  PF02738  0.9196361332643075  1	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	Molybdopterin-binding domain of aldehyde dehydrogenase
PF11380  PF17101  0.9195820133174938  1	Stealth protein CR2, conserved region 2	Stealth protein CR1, conserved region 1
PF01890  PF11760  0.9194167719339379  1	Cobalamin synthesis G C-terminus	Cobalamin synthesis G N-terminal
PF01155  PF01924  0.9193109320689731  0	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	Hydrogenase formation hypA family
PF07664  PF07670  0.9180856419209608  1	Ferrous iron transport protein B C terminus	Nucleoside recognition
PF01799  PF13478  0.9175614151990428  0	[2Fe-2S] binding domain	XdhC Rossmann domain
PF03354  PF05119  0.9169091085980577  1	Phage Terminase	Phage terminase, small subunit
PF00374  PF01155  0.914296772799602   1	Nickel-dependent hydrogenase	Hydrogenase/urease nickel incorporation, metallochaperone, hypA
PF10727  PF10728  0.9126688017970643  1	Rossmann-like domain	Domain of unknown function (DUF2520)
PF00374  PF07503  0.9114335227458478  0	Nickel-dependent hydrogenase	HypF finger
PF02613  PF02665  0.9108822173309907  1	Nitrate reductase delta subunit	Nitrate reductase gamma subunit
PF09489  PF09490  0.9108222375854406  0	Probable cobalt transporter subunit (CbtB)	Probable cobalt transporter subunit (CbtA)
PF02277  PF02283  0.9101364159605418  1	Phosphoribosyltransferase	Cobinamide kinase / cobinamide phosphate guanyltransferase
PF00186  PF00303  0.909689938392197   1	Dihydrofolate reductase	Thymidylate synthase
PF14231  PF14232  0.9094530732896187  1	GXWXG protein	Domain of unknown function (DUF4334)
PF12760  PF12762  0.9087889803351472  1	Transposase zinc-ribbon domain	ISXO2-like transposase domain
PF08798  PF09485  0.9087751007425033  0	CRISPR associated protein	CRISPR-associated protein Cse2 (CRISPR_cse2)
PF02738  PF13478  0.908698997679246   1	Molybdopterin-binding domain of aldehyde dehydrogenase	XdhC Rossmann domain
PF01078  PF13335  0.9075769472263606  1	Magnesium chelatase, subunit ChlI	Magnesium chelatase, subunit ChlI C-terminal
PF01455  PF01750  0.9066636820540094  1	HupF/HypC family	Hydrogenase maturation protease
PF01835  PF11974  0.9064066933940358  1	MG2 domain	Alpha-2-macroglobulin MG1 domain
PF09106  PF09107  0.9044479387998107  1	Elongation factor SelB, winged helix	Elongation factor SelB, winged helix
PF01796  PF12172  0.9036274738254897  1	DUF35 OB-fold domain, acyl-CoA-associated	Rubredoxin-like zinc ribbon domain (DUF35_N)
PF00441  PF02771  0.9015779580012677  1	Acyl-CoA dehydrogenase, C-terminal domain	Acyl-CoA dehydrogenase, N-terminal domain
PF01609  PF05598  0.9013364477356862  1	Transposase DDE domain	Transposase domain (DUF772)
PF07228  PF13581  0.9007854959907262  1	Stage II sporulation protein E (SpoIIE)	Histidine kinase-like ATPase domain
PF14710  PF14711  0.8993367123512155  1	Respiratory nitrate reductase alpha N-terminal	Respiratory nitrate reductase beta C-terminal
PF01315  PF03450  0.8991440243139314  1	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	CO dehydrogenase flavoprotein C-terminal domain
PF01739  PF03705  0.8990695637983486  1	CheR methyltransferase, SAM binding domain	CheR methyltransferase, all-alpha domain
PF00817  PF11799  0.8988081441929616  1	impB/mucB/samB family	impB/mucB/samB family C-terminal domain
PF06832  PF07703  0.8986255537851304  0	Penicillin-Binding Protein C-terminus Family	Alpha-2-macroglobulin family N-terminal region
PF01890  PF02570  0.894919849172746   0	Cobalamin synthesis G C-terminus	Precorrin-8X methylmutase
PF03354  PF05065  0.8943631629632403  0	Phage Terminase	Phage capsid family
PF00069  PF13672  0.8942363459159046  1	Protein kinase domain	Protein phosphatase 2C
PF02384  PF04313  0.8920610528185973  1	N-6 DNA Methylase	Type I restriction enzyme R protein N terminus (HSDR_N)
PF01314  PF02730  0.8915229940563907  1	Aldehyde ferredoxin oxidoreductase, domains 2 & 3	Aldehyde ferredoxin oxidoreductase, N-terminal domain
PF01339  PF01739  0.8906866300126852  1	CheB methylesterase	CheR methyltransferase, SAM binding domain
PF13527  PF13530  0.8902017502375693  1	Acetyltransferase (GNAT) domain	Sterol carrier protein domain
PF03354  PF04860  0.8888753735165033  0	Phage Terminase	Phage portal protein
PF05592  PF08531  0.8880448913507137  1	Bacterial alpha-L-rhamnosidase	Alpha-L-rhamnosidase N-terminal domain
PF13243  PF13249  0.8874394805192362  1	Squalene-hopene cyclase C-terminal domain	Squalene-hopene cyclase N-terminal domain
PF03100  PF16327  0.8862654913883666  1	CcmE	Cytochrome c-type biogenesis protein CcmF C-terminal
PF03775  PF03776  0.8860459197597441  0	Septum formation inhibitor MinC, C-terminal domain	Septum formation topological specificity factor MinE
PF09481  PF09485  0.8859336101496877  1	CRISPR-associated protein Cse1 (CRISPR_cse1)	CRISPR-associated protein Cse2 (CRISPR_cse2)
PF02374  PF06953  0.884032123069316   1	Anion-transporting ATPase	Arsenical resistance operon trans-acting repressor ArsD
PF03379  PF16327  0.8831069121507318  0	CcmB protein	Cytochrome c-type biogenesis protein CcmF C-terminal
PF03100  PF03379  0.8824886600121892  0	CcmE	CcmB protein
PF02719  PF13727  0.8805694035298688  1	Polysaccharide biosynthesis protein	CoA-binding domain
PF01315  PF01799  0.8795289506341121  1	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	[2Fe-2S] binding domain
PF08388  PF13655  0.8770624457533603  1	Group II intron, maturase-specific domain	N-terminal domain of reverse transcriptase
PF01750  PF01924  0.872054422146227   0	Hydrogenase maturation protease	Hydrogenase formation hypA family
PF10005  PF15887  0.8718410286057552  1	zinc-ribbon domain	Putative zinc-binding metallo-peptidase
PF06798  PF08298  0.8713499192404157  1	PrkA serine protein kinase C-terminal domain	PrkA AAA domain
PF07695  PF07696  0.8687574588082828  1	7TM diverse intracellular signalling	7TMR-DISM extracellular 2
PF04865  PF09684  0.8681813135084324  1	Baseplate J-like protein	Phage tail protein (Tail_P2_I)
PF00374  PF01750  0.8675106862752835  1	Nickel-dependent hydrogenase	Hydrogenase maturation protease
PF04552  PF04963  0.8667363759020377  1	Sigma-54, DNA binding domain	Sigma-54 factor, core binding domain
PF02922  PF08323  0.865895891352017   1	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	Starch synthase catalytic domain
PF13086  PF13195  0.8608254082768467  1	AAA domain	Protein of unknown function (DUF4011)
PF13005  PF13817  0.8598638860439788  1	zinc-finger binding domain of transposase IS66	IS66 C-terminal element
PF00107  PF08240  0.8582700761127579  1	Zinc-binding dehydrogenase	Alcohol dehydrogenase GroES-like domain
PF07697  PF07698  0.8572591598633679  1	7TM-HD extracellular	7TM receptor with intracellular HD hydrolase
PF05621  PF09299  0.8570706911882711  1	Bacterial TniB protein	Mu transposase, C-terminal
PF01813  PF16886  0.8567483670678397  1	ATP synthase subunit D	ATPsynthase alpha/beta subunit N-term extension
PF12399  PF13458  0.8563008959286833  0	Branched-chain amino acid ATP-binding cassette transporter	Periplasmic binding protein
PF00207  PF11974  0.8562213979680943  1	Alpha-2-macroglobulin family	Alpha-2-macroglobulin MG1 domain
PF02498  PF03374  0.8557503194453644  1	BRO family, N-terminal domain	Phage antirepressor protein KilAC domain
PF01149  PF06831  0.8555321765764695  1	Formamidopyrimidine-DNA glycosylase N-terminal domain	Formamidopyrimidine-DNA glycosylase H2TH domain
PF03755  PF08340  0.855366264129599   1	YicC-like family, N-terminal region	Domain of unknown function (DUF1732)
PF03613  PF03830  0.8524786504879359  1	PTS system mannose/fructose/sorbose family IID component	PTS system sorbose subfamily IIB component
PF01774  PF05194  0.8523477604712859  0	UreD urease accessory protein	UreE urease accessory protein, C-terminal domain
PF04313  PF12008  0.8521749055471607  1	Type I restriction enzyme R protein N terminus (HSDR_N)	Type I restriction and modification enzyme - subunit R C terminal
PF00356  PF13377  0.851564529679985   1	Bacterial regulatory proteins, lacI family	Periplasmic binding protein-like domain
PF00345  PF00577  0.8504083709250148  1	Pili and flagellar-assembly chaperone, PapD N-terminal domain	Outer membrane usher protein
PF01205  PF09186  0.850194592568171   1	Uncharacterized protein family UPF0029	Domain of unknown function (DUF1949)
PF01155  PF07503  0.8500698190507999  0	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	HypF finger
PF00367  PF02378  0.8498309321439751  1	phosphotransferase system, EIIB	Phosphotransferase system, EIIC
PF09704  PF09709  0.8495256917302723  0	CRISPR-associated protein (Cas_Cas5)	CRISPR-associated protein (Cas_Csd1)
PF03562  PF06725  0.8494194630008294  1	MltA specific insert domain	3D domain
PF04285  PF06798  0.8480631696406082  0	Protein of unknown function (DUF444)	PrkA serine protein kinase C-terminal domain
PF13629  PF16976  0.8480483760589582  0	Pilus formation protein N terminal region	Flp pilus assembly protein RcpC/CpaB
PF11997  PF16933  0.8480209403487078  0	Domain of unknown function (DUF3492)	Putative exopolysaccharide Exporter (EPS-E)
PF01155  PF01750  0.8469512119793705  0	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	Hydrogenase maturation protease
PF04285  PF08298  0.846793889319991   0	Protein of unknown function (DUF444)	PrkA AAA domain
PF00576  PF09349  0.8447762571845749  1	HIUase/Transthyretin family	OHCU decarboxylase
PF01867  PF01930  0.8446667008167469  1	CRISPR associated protein Cas1	Domain of unknown function DUF83
PF01676  PF06415  0.8432574960407794  1	Metalloenzyme superfamily	BPG-independent PGAM N-terminus (iPGM_N)
PF13358  PF13592  0.8428353536209761  1	DDE superfamily endonuclease	Winged helix-turn helix
PF02421  PF07670  0.8417256361874672  1	Ferrous iron transport protein B	Nucleoside recognition
PF00343  PF02922  0.8404571912468871  0	Carbohydrate phosphorylase	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)
PF01558  PF17147  0.8395257980167395  1	Pyruvate ferredoxin/flavodoxin oxidoreductase	Pyruvate:ferredoxin oxidoreductase core domain II
PF04293  PF06798  0.8383620548380315  0	SpoVR like protein	PrkA serine protein kinase C-terminal domain
PF00343  PF08323  0.8378074864886199  1	Carbohydrate phosphorylase	Starch synthase catalytic domain
PF01730  PF05194  0.8375825999385538  1	UreF	UreE urease accessory protein, C-terminal domain
PF06202  PF12439  0.8375368897697227  1	Amylo-alpha-1,6-glucosidase	Glycogen debranching enzyme N terminal
PF02770  PF02771  0.8375290762001257  1	Acyl-CoA dehydrogenase, middle domain	Acyl-CoA dehydrogenase, N-terminal domain
PF04293  PF08298  0.8365216052004119  0	SpoVR like protein	PrkA AAA domain
PF00883  PF02789  0.8352044462022101  1	Cytosol aminopeptidase family, catalytic domain	Cytosol aminopeptidase family, N-terminal domain
PF04285  PF04293  0.8335332158504183  0	Protein of unknown function (DUF444)	SpoVR like protein
PF01930  PF09704  0.8328960575110942  0	Domain of unknown function DUF83	CRISPR-associated protein (Cas_Cas5)
PF06527  PF09299  0.8317341767648321  0	TniQ	Mu transposase, C-terminal
PF08487  PF13768  0.8315968344607472  1	Vault protein inter-alpha-trypsin domain	von Willebrand factor type A domain
PF02706  PF13807  0.8308661198024134  1	Chain length determinant protein	G-rich domain on putative tyrosine kinase
PF00310  PF04898  0.8300420654428162  1	Glutamine amidotransferases class-II	Glutamate synthase central domain
PF00499  PF00507  0.8297382401101493  0	NADH-ubiquinone/plastoquinone oxidoreductase chain 6	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3
PF03609  PF03830  0.827887741207848   1	PTS system sorbose-specific iic component	PTS system sorbose subfamily IIB component
PF02616  PF04079  0.8275783446440104  1	Segregation and condensation protein ScpA	Segregation and condensation complex subunit ScpB
PF02492  PF07683  0.8263206908699899  1	CobW/HypB/UreG, nucleotide-binding domain	Cobalamin synthesis protein cobW C-terminal domain
PF00393  PF00479  0.824041660028787   0	6-phosphogluconate dehydrogenase, C-terminal domain	Glucose-6-phosphate dehydrogenase, NAD binding domain
PF00393  PF02781  0.8240416331569035  0	6-phosphogluconate dehydrogenase, C-terminal domain	Glucose-6-phosphate dehydrogenase, C-terminal domain
PF02665  PF14710  0.8228330646691344  1	Nitrate reductase gamma subunit	Respiratory nitrate reductase alpha N-terminal
PF06165  PF10091  0.82202601225305    1	Glycosyltransferase family 36	Putative glucoamylase
PF01835  PF06832  0.821789250371997   0	MG2 domain	Penicillin-Binding Protein C-terminus Family
PF04586  PF04860  0.8211835189421856  0	Caudovirus prohead serine protease	Phage portal protein
PF08798  PF09707  0.8203376284652665  0	CRISPR associated protein	CRISPR-associated protein (Cas_Cas2CT1978)
PF00343  PF02806  0.8203121493756858  0	Carbohydrate phosphorylase	Alpha amylase, C-terminal all-beta domain
PF01257  PF10589  0.820010001458422   1	Thioredoxin-like [2Fe-2S] ferredoxin	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region
PF01774  PF02814  0.8194996638230255  0	UreD urease accessory protein	UreE urease accessory protein, N-terminal domain
PF07811  PF16976  0.8185051629433198  0	TadE-like protein	Flp pilus assembly protein RcpC/CpaB
PF09344  PF09707  0.8170658255045965  0	CT1975-like protein	CRISPR-associated protein (Cas_Cas2CT1978)
PF13208  PF15615  0.8168046605725363  1	TerB N-terminal domain	TerB-C domain
PF01944  PF14258  0.8156176463000054  0	Stage II sporulation protein M	Domain of unknown function (DUF4350)
PF05147  PF13575  0.8138206957665727  1	Lanthionine synthetase C-like protein	Domain of unknown function (DUF4135)
PF08463  PF12161  0.8123905398611402  1	EcoEI R protein C-terminal	HsdM N-terminal domain
PF01154  PF08540  0.8117160743963325  1	Hydroxymethylglutaryl-coenzyme A synthase N terminal	Hydroxymethylglutaryl-coenzyme A synthase C terminal
PF00329  PF00346  0.8108167968495696  1	Respiratory-chain NADH dehydrogenase, 30 Kd subunit	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF10091  PF17167  0.809669613352042   1	Putative glucoamylase	Glycosyl hydrolase 36 superfamily, catalytic domain
PF08331  PF13484  0.80943331364112    1	Domain of unknown function (DUF1730)	4Fe-4S double cluster binding domain
PF01730  PF02814  0.8082246188209083  1	UreF	UreE urease accessory protein, N-terminal domain
PF02508  PF03116  0.8078839329451478  0	Rnf-Nqr subunit, membrane protein	NQR2, RnfD, RnfE family
PF00146  PF00346  0.8060255087437991  1	NADH dehydrogenase	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF13434  PF13523  0.8049888500583133  1	L-lysine 6-monooxygenase (NADPH-requiring)	Acetyltransferase (GNAT) domain
PF00547  PF05194  0.8044318889816868  0	Urease, gamma subunit	UreE urease accessory protein, C-terminal domain
PF00239  PF02796  0.8037363043077982  1	Resolvase, N terminal domain	Helix-turn-helix domain of resolvase
PF01750  PF07503  0.8036391825124762  1	Hydrogenase maturation protease	HypF finger
PF01256  PF03853  0.8019103727251873  1	Carbohydrate kinase	YjeF-related protein N-terminus
PF07811  PF13629  0.8004248913505281  0	TadE-like protein	Pilus formation protein N terminal region
PF00207  PF06832  0.8000426128192382  0	Alpha-2-macroglobulin family	Penicillin-Binding Protein C-terminus Family
PF01583  PF13469  0.7997827760285687  0	Adenylylsulphate kinase	Sulfotransferase family
PF03609  PF03613  0.7995274407674825  1	PTS system sorbose-specific iic component	PTS system mannose/fructose/sorbose family IID component
PF01339  PF03705  0.7986107671104803  1	CheB methylesterase	CheR methyltransferase, all-alpha domain
PF13380  PF13549  0.798473845609101   1	CoA binding domain	ATP-grasp domain
PF02604  PF06769  0.7968299827314518  1	Antitoxin Phd_YefM, type II toxin-antitoxin system	YoeB-like toxin of bacterial type II toxin-antitoxin system
PF02603  PF07475  0.7939818601080266  1	HPr Serine kinase N terminus	HPr Serine kinase C-terminal domain
PF01408  PF02894  0.792407601657884   1	Oxidoreductase family, NAD-binding Rossmann fold	Oxidoreductase family, C-terminal alpha/beta domain
PF03524  PF04335  0.7923673616376055  1	Conjugal transfer protein	VirB8 protein
PF04267  PF04268  0.7923311890466824  0	Sarcosine oxidase, delta subunit family	Sarcosine oxidase, gamma subunit family
PF08757  PF09359  0.7919203193693332  0	CotH protein	VTC domain
PF03972  PF13714  0.7906161508274978  1	MmgE/PrpD family	Phosphoenolpyruvate phosphomutase
PF01888  PF02570  0.7891232263818283  0	CbiD	Precorrin-8X methylmutase
PF02614  PF03786  0.7888650880389895  0	Glucuronate isomerase	D-mannonate dehydratase (UxuA)
PF09344  PF09704  0.7875582841188948  0	CT1975-like protein	CRISPR-associated protein (Cas_Cas5)
PF02607  PF02965  0.7875565221884675  1	B12 binding domain	Vitamin B12 dependent methionine synthase, activation domain
PF02570  PF02571  0.7873405304826828  0	Precorrin-8X methylmutase	Precorrin-6x reductase CbiJ/CobK
PF02278  PF08124  0.7873319785223991  1	Polysaccharide lyase family 8, super-sandwich domain	Polysaccharide lyase family 8, N terminal alpha-helical domain
PF01888  PF11760  0.7868609412402646  0	CbiD	Cobalamin synthesis G N-terminal
PF04016  PF13938  0.7868039517699973  1	Putative heavy-metal chelation	Putative heavy-metal chelation
PF01927  PF14451  0.786379222744972   1	Mut7-C RNAse domain	Mut7-C ubiquitin
PF00941  PF01799  0.786215787555623   1	FAD binding domain in molybdopterin dehydrogenase	[2Fe-2S] binding domain
PF10923  PF15615  0.7850044477073094  0	P-loop Domain of unknown function (DUF2791)	TerB-C domain
PF07811  PF13400  0.7848322474637088  0	TadE-like protein	Putative Flp pilus-assembly TadE/G-like
PF00146  PF00329  0.7845597342334482  1	NADH dehydrogenase	Respiratory-chain NADH dehydrogenase, 30 Kd subunit
PF11738  PF13739  0.7832451795213667  1	Protein of unknown function (DUF3298)	Domain of unknown function (DUF4163)
PF04965  PF05954  0.7820446356671277  0	Gene 25-like lysozyme	Phage late control gene D protein (GPD)
PF09700  PF12469  0.781580159930625   1	CRISPR-associated protein (Cas_Cmr3)	CRISPR-associated protein
PF00198  PF00676  0.7815525467413276  1	2-oxoacid dehydrogenases acyltransferase (catalytic domain)	Dehydrogenase E1 component
PF00699  PF05194  0.7811798362188782  0	Urease beta subunit	UreE urease accessory protein, C-terminal domain
PF11784  PF13195  0.7811136868103177  1	Protein of unknown function (DUF3320)	Protein of unknown function (DUF4011)
PF00449  PF05194  0.781065702811832   0	Urease alpha-subunit, N-terminal domain	UreE urease accessory protein, C-terminal domain
PF00941  PF02738  0.7809620968349291  1	FAD binding domain in molybdopterin dehydrogenase	Molybdopterin-binding domain of aldehyde dehydrogenase
PF14528  PF14890  0.7805921084696896  1	LAGLIDADG-like domain	Intein splicing domain
PF01909  PF01934  0.778936198943782   1	Nucleotidyltransferase domain	Protein of unknown function DUF86
PF00733  PF13537  0.7767025303208689  1	Asparagine synthase	Glutamine amidotransferase domain
PF00032  PF00033  0.7764993198414362  1	Cytochrome b(C-terminal)/b6/petD	Cytochrome b/b6/petB
PF08747  PF13337  0.7762686276659541  0	Domain of unknown function (DUF1788)	Putative ATP-dependent Lon protease
PF02601  PF13742  0.7755008239654948  1	Exonuclease VII, large subunit	OB-fold nucleic acid binding domain
PF03892  PF03927  0.7745588826574663  0	Nitrate reductase cytochrome c-type subunit (NapB)	NapD protein
PF06527  PF08722  0.7737322676561366  0	TniQ	TnsA endonuclease N terminal
PF01930  PF09709  0.7730459132053945  0	Domain of unknown function DUF83	CRISPR-associated protein (Cas_Csd1)
PF09983  PF11795  0.7721364493944165  1	Uncharacterized protein conserved in bacteria C-term(DUF2220)	Uncharacterized protein conserved in bacteria N-term (DUF3322)
PF02604  PF05016  0.7718564714281639  1	Antitoxin Phd_YefM, type II toxin-antitoxin system	ParE toxin of type II toxin-antitoxin system, parDE
PF00310  PF01493  0.771202790576463   1	Glutamine amidotransferases class-II	GXGXG motif
PF01179  PF02728  0.77115224762867    1	Copper amine oxidase, enzyme domain	Copper amine oxidase, N3 domain
PF05643  PF16068  0.7711232854653727  0	Putative bacterial lipoprotein (DUF799)	Domain of unknown function (DUF4810)
PF05135  PF05521  0.770948219204143   0	Phage gp6-like head-tail connector protein	Phage head-tail joining protein
PF14716  PF14791  0.7680851927647624  1	Helix-hairpin-helix domain	DNA polymerase beta thumb
PF03239  PF13473  0.7680428888363333  1	Iron permease FTR1 family	Cupredoxin-like domain
PF02211  PF02979  0.7675024148557605  1	Nitrile hydratase beta subunit	Nitrile hydratase, alpha chain
PF01455  PF14720  0.7673815344840604  1	HupF/HypC family	NiFe/NiFeSe hydrogenase small subunit C-terminal
