#dom1	dom2	phyletic_Jij	known_interaction	dom1_description	dom2_description
PF01074  PF09261  0.35871564777127823  1	Glycosyl hydrolases family 38 N-terminal domain	Alpha mannosidase middle domain
PF08644  PF14826  0.3584307082932081   1	FACT complex subunit (SPT16/CDC68)	FACT complex subunit SPT16 N-terminal lobe domain
PF01191  PF03871  0.35803487428848824  1	RNA polymerase Rpb5, C-terminal domain	RNA polymerase Rpb5, N-terminal domain
PF14664  PF14668  0.35779142061204827  1	Rapamycin-insensitive companion of mTOR, N-term	Rapamycin-insensitive companion of mTOR, domain 5
PF00507  PF06455  0.3575019696828384   0	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3	NADH dehydrogenase subunit 5 C-terminus
PF10266  PF14744  0.3573932963292901   0	Hereditary spastic paraplegia protein strumpellin	WASH complex subunit 7
PF00361  PF02790  0.3569765107249495   0	Proton-conducting membrane transporter	Cytochrome C oxidase subunit II, transmembrane domain
PF08082  PF10597  0.35683584422375053  1	PRO8NT (NUC069), PrP8 N-terminal domain	U5-snRNA binding site 2 of PrP8
PF02607  PF02965  0.3568237673274144   1	B12 binding domain	Vitamin B12 dependent methionine synthase, activation domain
PF01213  PF08603  0.35572611227608686  1	Adenylate cyclase associated (CAP) N terminal	Adenylate cyclase associated (CAP) C terminal
PF14675  PF14676  0.3555986278100651   1	FANCI solenoid 1	FANCI solenoid 2
PF16415  PF16417  0.3552623870295617   1	CCR4-NOT transcription complex subunit 1 CAF1-binding domain	CCR4-NOT transcription complex subunit 1 TTP binding domain
PF06807  PF16573  0.3543357750470213   1	Pre-mRNA cleavage complex II protein Clp1	N-terminal beta-sandwich domain of polyadenylation factor
PF01967  PF06463  0.35381290649476016  1	MoaC family	Molybdenum Cofactor Synthesis C
PF00731  PF01259  0.35177972447749317  1	AIR carboxylase	SAICAR synthetase
PF14639  PF14878  0.35171718764494914  1	Holliday-junction resolvase-like of SPT6	Death-like domain of SPT6
PF08771  PF11865  0.3514830988652253   1	FKBP12-rapamycin binding domain	Domain of unknown function (DUF3385)
PF00941  PF01315  0.351000532498949    1	FAD binding domain in molybdopterin dehydrogenase	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain
PF10373  PF10374  0.35025662194422824  1	Est1 DNA/RNA binding domain	Telomerase activating protein Est1
PF04096  PF12110  0.35007610386964905  1	Nucleoporin autopeptidase	Nuclear protein 96
PF08620  PF08621  0.3499587534798797   1	RPAP1-like, C-terminal	RPAP1-like, N-terminal
PF02790  PF06455  0.3498429915746956   0	Cytochrome C oxidase subunit II, transmembrane domain	NADH dehydrogenase subunit 5 C-terminus
PF04685  PF12215  0.34914747557569625  1	Glycosyl-hydrolase family 116, catalytic region	beta-glucosidase 2, glycosyl-hydrolase family 116 N-term
PF00032  PF00499  0.34904346585184437  0	Cytochrome b(C-terminal)/b6/petD	NADH-ubiquinone/plastoquinone oxidoreductase chain 6
PF00891  PF16864  0.3486073385910391   1	O-methyltransferase	Dimerisation domain
PF05253  PF11722  0.3484300153628625   1	U11-48K-like CHHC zinc finger	CCCH zinc finger in TRM13 protein
PF05964  PF05965  0.3474951348044819   1	F/Y-rich N-terminus	F/Y rich C-terminus
PF00116  PF00420  0.3468893729584418   0	Cytochrome C oxidase subunit II, periplasmic domain	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
PF14663  PF14666  0.34586033106775693  1	Rapamycin-insensitive companion of mTOR RasGEF_N domain	Rapamycin-insensitive companion of mTOR, middle domain
PF01315  PF02738  0.34508276189658504  1	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	Molybdopterin-binding domain of aldehyde dehydrogenase
PF10266  PF14745  0.34406147875894943  0	Hereditary spastic paraplegia protein strumpellin	WASH complex subunit 7, N-terminal
PF00662  PF02790  0.343250899521485    0	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus	Cytochrome C oxidase subunit II, transmembrane domain
PF06025  PF14377  0.34287210178262095  1	Domain of Unknown Function (DUF913)	Domain of unknown function (DUF4414)
PF00510  PF06455  0.34176610100159466  0	Cytochrome c oxidase subunit III	NADH dehydrogenase subunit 5 C-terminus
PF14676  PF14678  0.34157146447702774  1	FANCI solenoid 2	FANCI solenoid 4
PF01747  PF14306  0.3412170380429531   1	ATP-sulfurylase	PUA-like domain
PF02885  PF07831  0.3405100136138967   1	Glycosyl transferase family, helical bundle domain	Pyrimidine nucleoside phosphorylase C-terminal domain
PF02738  PF03450  0.33962136718689784  1	Molybdopterin-binding domain of aldehyde dehydrogenase	CO dehydrogenase flavoprotein C-terminal domain
PF00444  PF05051  0.3392379311384641   0	Ribosomal protein L36	Cytochrome C oxidase copper chaperone (COX17)
PF09326  PF10588  0.3390451222454805   1	NADH-ubiquinone oxidoreductase subunit G, C-terminal	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region
PF06741  PF14438  0.3385053920372545   1	LsmAD domain	Ataxin 2 SM domain
PF07778  PF13092  0.3377719636391876   0	Mis6	Kinetochore complex Sim4 subunit Fta1
PF13871  PF13872  0.33748608320832485  1	C-terminal domain on Strawberry notch homologue	P-loop containing NTP hydrolase pore-1
PF09268  PF13838  0.3368812981922367   1	Clathrin, heavy-chain linker	Clathrin-H-link
PF16417  PF16418  0.33560700622924045  1	CCR4-NOT transcription complex subunit 1 TTP binding domain	CCR4-NOT transcription complex subunit 1 HEAT repeat
PF14666  PF14668  0.33524915047252385  1	Rapamycin-insensitive companion of mTOR, middle domain	Rapamycin-insensitive companion of mTOR, domain 5
PF00033  PF00420  0.33524591410781135  0	Cytochrome b/b6/petB	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
PF00278  PF02784  0.33502128347220483  1	Pyridoxal-dependent decarboxylase, C-terminal sheet domain	Pyridoxal-dependent decarboxylase, pyridoxal binding domain
PF12775  PF12780  0.33448933858611585  1	P-loop containing dynein motor region D3	P-loop containing dynein motor region D4
PF14679  PF14680  0.3339355991514683   1	FANCI helical domain 1	FANCI helical domain 2
PF08084  PF10597  0.3338984133228422   1	PROCT (NUC072) domain	U5-snRNA binding site 2 of PrP8
PF10596  PF12134  0.33384918859442425  1	U6-snRNA interacting domain of PrP8	PRP8 domain IV core
PF08393  PF12777  0.3333280312352833   1	Dynein heavy chain, N-terminal region 2	Microtubule-binding stalk of dynein motor
PF12774  PF12777  0.3330258384581342   1	Hydrolytic ATP binding site of dynein motor region D1	Microtubule-binding stalk of dynein motor
PF00420  PF00510  0.33301613339762687  0	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L	Cytochrome c oxidase subunit III
PF00941  PF02738  0.3322942558182683   1	FAD binding domain in molybdopterin dehydrogenase	Molybdopterin-binding domain of aldehyde dehydrogenase
PF13878  PF13880  0.3319985655739548   1	zinc-finger of acetyl-transferase ESCO	ESCO1/2 acetyl-transferase
PF14781  PF14783  0.3317368187102764   1	Ciliary BBSome complex subunit 2, N-terminal	Ciliary BBSome complex subunit 2, middle region
PF05631  PF13383  0.3315341439171128   0	Sugar-tranasporters, 12 TM	Methyltransferase domain
PF01071  PF02843  0.33122502830460937  1	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	Phosphoribosylglycinamide synthetase, C domain
PF14675  PF14680  0.33107182118758005  1	FANCI solenoid 1	FANCI helical domain 2
PF01315  PF01799  0.3309044145637903   1	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	[2Fe-2S] binding domain
PF13243  PF13249  0.3299235314527038   1	Squalene-hopene cyclase C-terminal domain	Squalene-hopene cyclase N-terminal domain
PF06012  PF14377  0.3289429781765012   1	Domain of Unknown Function (DUF908)	Domain of unknown function (DUF4414)
PF04135  PF12554  0.3287357406715053   0	Nucleolar RNA-binding protein, Nop10p family	Mitotic-spindle organizing gamma-tubulin ring associated
PF16190  PF16191  0.3286618145566479   1	Ubiquitin-activating enzyme E1 FCCH domain	Ubiquitin-activating enzyme E1 four-helix bundle
PF04840  PF04841  0.32846171623703124  1	Vps16, C-terminal region	Vps16, N-terminal region
PF00387  PF00388  0.3284316987194902   1	Phosphatidylinositol-specific phospholipase C, Y domain	Phosphatidylinositol-specific phospholipase C, X domain
PF01200  PF03604  0.32810279232045836  0	Ribosomal protein S28e	DNA directed RNA polymerase, 7 kDa subunit
PF01074  PF07748  0.3273481325614389   1	Glycosyl hydrolases family 38 N-terminal domain	Glycosyl hydrolases family 38 C-terminal domain
PF05667  PF07258  0.327174154704278    1	Protein of unknown function (DUF812)	COMM domain
PF08071  PF16121  0.32639582967495373  1	RS4NT (NUC023) domain	40S ribosomal protein S4 C-terminus
PF00209  PF00375  0.3256277845779536   0	Sodium:neurotransmitter symporter family	Sodium:dicarboxylate symporter family
PF09793  PF14438  0.3250133717895014   0	Anticodon-binding domain	Ataxin 2 SM domain
PF05285  PF08158  0.32494204089153267  1	SDA1	NUC130/3NT domain
PF00075  PF01693  0.32477293514886574  1	RNase H	Caulimovirus viroplasmin
PF10596  PF10598  0.32413288354629355  1	U6-snRNA interacting domain of PrP8	RNA recognition motif of the spliceosomal PrP8
PF01799  PF03450  0.3240750823671246   1	[2Fe-2S] binding domain	CO dehydrogenase flavoprotein C-terminal domain
PF01028  PF14370  0.323580172804918    1	Eukaryotic DNA topoisomerase I, catalytic core	C-terminal topoisomerase domain
PF14647  PF14648  0.32321582819360156  1	FAM91 N-terminus	FAM91 C-terminus
PF00032  PF06455  0.3227375993577842   0	Cytochrome b(C-terminal)/b6/petD	NADH dehydrogenase subunit 5 C-terminus
PF10403  PF10404  0.3226459927733153   1	Rad4 beta-hairpin domain 1	Rad4 beta-hairpin domain 2
PF03184  PF03221  0.3220713053937087   1	DDE superfamily endonuclease	Tc5 transposase DNA-binding domain
PF01071  PF02844  0.321663318201615    1	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	Phosphoribosylglycinamide synthetase, N domain
PF11707  PF16201  0.321643633262364    1	Ribosome 60S biogenesis N-terminal	Nucleolar pre-ribosomal-associated protein 1
PF00390  PF03949  0.3215779676676109   1	Malic enzyme, N-terminal domain	Malic enzyme, NAD binding domain
PF09326  PF13510  0.3211905717841491   1	NADH-ubiquinone oxidoreductase subunit G, C-terminal	2Fe-2S iron-sulfur cluster binding domain
PF01583  PF01747  0.320785918657032    1	Adenylylsulphate kinase	ATP-sulfurylase
PF00116  PF00662  0.32075548148212785  0	Cytochrome C oxidase subunit II, periplasmic domain	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF14633  PF14878  0.3204317071577099   1	SH2 domain	Death-like domain of SPT6
PF00217  PF02807  0.32025011113735186  1	ATP:guanido phosphotransferase, C-terminal catalytic domain	ATP:guanido phosphotransferase, N-terminal domain
PF13967  PF14703  0.31949262557596014  1	Late exocytosis, associated with Golgi transport	Cytosolic domain of 10TM putative phosphate transporter
PF01642  PF02310  0.31869474398955777  1	Methylmalonyl-CoA mutase	B12 binding domain
PF01958  PF03447  0.31860948793399513  1	Domain of unknown function DUF108	Homoserine dehydrogenase, NAD binding domain
PF14716  PF14791  0.3182336511882504   1	Helix-hairpin-helix domain	DNA polymerase beta thumb
PF01179  PF02728  0.3177029946397412   1	Copper amine oxidase, enzyme domain	Copper amine oxidase, N3 domain
PF10597  PF12134  0.3173564069544155   1	U5-snRNA binding site 2 of PrP8	PRP8 domain IV core
PF01020  PF08696  0.31622347707433895  0	Ribosomal L40e family	DNA replication factor Dna2
PF02689  PF14291  0.3157444886069706   0	Helicase	Domain of unknown function (DUF4371)
PF03184  PF05225  0.3155616785840969   1	DDE superfamily endonuclease	helix-turn-helix, Psq domain
PF04406  PF12861  0.31553468155920195  0	Type IIB DNA topoisomerase	Anaphase-promoting complex subunit 11 RING-H2 finger
PF14781  PF14782  0.31537805608070335  1	Ciliary BBSome complex subunit 2, N-terminal	Ciliary BBSome complex subunit 2, C-terminal
PF08083  PF10598  0.31513900813903684  1	PROCN (NUC071) domain	RNA recognition motif of the spliceosomal PrP8
PF07748  PF09261  0.3150069300865513   1	Glycosyl hydrolases family 38 C-terminal domain	Alpha mannosidase middle domain
PF00078  PF13606  0.314545136918295    0	Reverse transcriptase (RNA-dependent DNA polymerase)	Ankyrin repeat
PF12842  PF16417  0.3141390537964324   1	Domain of unknown function (DUF3819)	CCR4-NOT transcription complex subunit 1 TTP binding domain
PF08164  PF13339  0.31400517483837165  1	Apoptosis-antagonizing transcription factor, C-terminal	Apoptosis antagonizing transcription factor
PF00644  PF02877  0.3133143981173632   1	Poly(ADP-ribose) polymerase catalytic domain	Poly(ADP-ribose) polymerase, regulatory domain
PF00764  PF14698  0.312735937738041    1	Arginosuccinate synthase	Argininosuccinate lyase C-terminal
PF00115  PF00499  0.3125323692382458   0	Cytochrome C and Quinol oxidase polypeptide I	NADH-ubiquinone/plastoquinone oxidoreductase chain 6
PF01799  PF02738  0.31237903205159656  1	[2Fe-2S] binding domain	Molybdopterin-binding domain of aldehyde dehydrogenase
PF03966  PF06842  0.31226457331101454  0	Trm112p-like protein	Protein of unknown function (DUF1242)
PF10598  PF12134  0.312026587976337    1	RNA recognition motif of the spliceosomal PrP8	PRP8 domain IV core
PF01743  PF12627  0.3117149415923153   1	Poly A polymerase head domain	Probable RNA and SrmB- binding site of polymerase A
PF04571  PF08235  0.31144548621024026  1	lipin, N-terminal conserved region	LNS2 (Lipin/Ned1/Smp2)
PF14699  PF14701  0.31078299987536256  1	N-terminal domain from the human glycogen debranching enzyme	Glycogen debranching enzyme, glucanotransferase domain
PF12777  PF12781  0.31053871488590695  1	Microtubule-binding stalk of dynein motor	ATP-binding dynein motor region D5
PF14632  PF14641  0.3100895497894053   1	Acidic N-terminal SPT6	Helix-turn-helix DNA-binding domain of SPT6
PF11945  PF14744  0.30998963742754565  0	WAHD domain of WASH complex	WASH complex subunit 7
PF01020  PF12009  0.30980768453047175  0	Ribosomal L40e family	Telomerase ribonucleoprotein complex - RNA binding domain
PF08996  PF12254  0.3094609684509549   1	DNA Polymerase alpha zinc finger	DNA polymerase alpha subunit p180 N terminal
PF08082  PF08084  0.3093135297194603   1	PRO8NT (NUC069), PrP8 N-terminal domain	PROCT (NUC072) domain
PF00033  PF00499  0.3092695201161983   0	Cytochrome b/b6/petB	NADH-ubiquinone/plastoquinone oxidoreductase chain 6
PF14737  PF14740  0.30921673394789423  1	Domain of unknown function (DUF4470)	Domain of unknown function (DUF4471)
PF09371  PF12836  0.3088155255214683   1	Tex-like protein N-terminal domain	Helix-hairpin-helix motif
PF04135  PF08571  0.3086930865845189   0	Nucleolar RNA-binding protein, Nop10p family	Yos1-like
PF13842  PF13843  0.3086186158755426   1	DDE_Tnp_1-like zinc-ribbon	Transposase IS4
PF07286  PF14336  0.3085006795099326   1	Protein of unknown function (DUF1445)	Domain of unknown function (DUF4392)
PF00116  PF06455  0.3072762949281635   0	Cytochrome C oxidase subunit II, periplasmic domain	NADH dehydrogenase subunit 5 C-terminus
PF04683  PF16550  0.3071430717668511   1	Proteasome complex subunit Rpn13 ubiquitin receptor	UCH-binding domain
PF13625  PF16203  0.307073526134646    1	Helicase conserved C-terminal domain	ERCC3/RAD25/XPB C-terminal helicase
PF06278  PF16858  0.3066519260986168   1	Condensin II complex subunit CAP-H2 or CNDH2, N-terminal	Condensin II complex subunit CAP-H2 or CNDH2, C-term
PF14675  PF14678  0.3062271132999853   1	FANCI solenoid 1	FANCI solenoid 4
PF08082  PF10598  0.30620166666197024  1	PRO8NT (NUC069), PrP8 N-terminal domain	RNA recognition motif of the spliceosomal PrP8
PF10152  PF14745  0.3060229355204312   0	Predicted coiled-coil domain-containing protein (DUF2360)	WASH complex subunit 7, N-terminal
PF09110  PF09111  0.30543374827992     1	HAND	SLIDE
PF00510  PF00662  0.30536975226785185  0	Cytochrome c oxidase subunit III	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF06331  PF09341  0.30532496112438345  0	Transcription factor TFIIH complex subunit Tfb5	Transcription factor Pcc1
PF03184  PF05699  0.30487069673216843  1	DDE superfamily endonuclease	hAT family C-terminal dimerisation region
PF14782  PF14783  0.30412333216770093  1	Ciliary BBSome complex subunit 2, C-terminal	Ciliary BBSome complex subunit 2, middle region
PF10304  PF10363  0.30401481230005745  1	Required for nuclear transport of RNA pol II C-terminus 2	Required for nuclear transport of RNA pol II C-terminus 1
PF00471  PF00832  0.30350300381024414  0	Ribosomal protein L33	Ribosomal L39 protein
PF05493  PF06842  0.3031420127544142   0	ATP synthase subunit H	Protein of unknown function (DUF1242)
PF00116  PF00507  0.30256829803221025  0	Cytochrome C oxidase subunit II, periplasmic domain	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3
PF10961  PF15879  0.30215791997900193  0	Selenoprotein SelK_SelG	NADH-ubiquinone oxidoreductase MWFE subunit
PF14699  PF14702  0.3021266743311825   1	N-terminal domain from the human glycogen debranching enzyme	Central domain of human glycogen debranching enzyme
PF03986  PF10381  0.3017466017137017   1	Autophagocytosis associated protein (Atg3), N-terminal domain	Autophagocytosis associated protein C-terminal
PF02843  PF02844  0.301647238285736    1	Phosphoribosylglycinamide synthetase, C domain	Phosphoribosylglycinamide synthetase, N domain
PF10152  PF10266  0.30153156667023634  0	Predicted coiled-coil domain-containing protein (DUF2360)	Hereditary spastic paraplegia protein strumpellin
PF14837  PF14838  0.30118941635087637  1	Integrator complex subunit 5 N-terminus	Integrator complex subunit 5 C-terminus
PF04056  PF07975  0.30111168536587335  1	Ssl1-like	TFIIH C1-like domain
PF11945  PF14745  0.3010337335067084   0	WAHD domain of WASH complex	WASH complex subunit 7, N-terminal
PF00349  PF03727  0.30089913640475935  1	Hexokinase	Hexokinase
PF08083  PF08084  0.3000400961986364   1	PROCN (NUC071) domain	PROCT (NUC072) domain
PF03234  PF08565  0.2999971196101363   1	Cdc37 N terminal kinase binding	Cdc37 Hsp90 binding domain
PF10266  PF14746  0.2997423323371264   0	Hereditary spastic paraplegia protein strumpellin	WASH complex subunit 7, C-terminal
PF17102  PF17103  0.299579672415456    1	Stealth protein CR3, conserved region 3	Stealth protein CR4, conserved region 4
PF14639  PF14641  0.2993976549046147   1	Holliday-junction resolvase-like of SPT6	Helix-turn-helix DNA-binding domain of SPT6
PF08385  PF08393  0.29901101683884035  1	Dynein heavy chain, N-terminal region 1	Dynein heavy chain, N-terminal region 2
PF08772  PF17146  0.29784779590866184  1	Nin one binding (NOB1) Zn-ribbon like	PIN domain of ribonuclease
PF08755  PF13369  0.2977594943337693   1	Hemimethylated DNA-binding protein YccV like	Transglutaminase-like superfamily
PF08699  PF16486  0.2973771198614822   1	Argonaute linker 1 domain	N-terminal domain of argonaute
PF08084  PF10598  0.296663508729752    1	PROCT (NUC072) domain	RNA recognition motif of the spliceosomal PrP8
PF06202  PF14699  0.29664562727445226  1	Amylo-alpha-1,6-glucosidase	N-terminal domain from the human glycogen debranching enzyme
PF07967  PF08600  0.29562587119563255  1	C3HC zinc finger-like	Rsm1-like
PF00471  PF05365  0.29531735984891294  0	Ribosomal protein L33	Ubiquinol-cytochrome C reductase, UQCRX/QCR9 like
PF08082  PF12134  0.2953023269214474   1	PRO8NT (NUC069), PrP8 N-terminal domain	PRP8 domain IV core
PF07780  PF11861  0.2949684057067592   1	Spb1 C-terminal domain	Domain of unknown function (DUF3381)
PF14663  PF14664  0.2948841884615305   1	Rapamycin-insensitive companion of mTOR RasGEF_N domain	Rapamycin-insensitive companion of mTOR, N-term
PF02729  PF02787  0.2948563289162824   1	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	Carbamoyl-phosphate synthetase large chain, oligomerisation domain
PF03561  PF09349  0.29469982636335706  0	Allantoicase repeat	OHCU decarboxylase
PF14304  PF14327  0.29468950466270477  1	Transcription termination and cleavage factor C-terminal	Hinge domain of cleavage stimulation factor subunit 2
PF10266  PF11945  0.2944098567544011   0	Hereditary spastic paraplegia protein strumpellin	WAHD domain of WASH complex
PF12774  PF12775  0.29430111941425946  1	Hydrolytic ATP binding site of dynein motor region D1	P-loop containing dynein motor region D3
PF00644  PF05406  0.29156464957490436  1	Poly(ADP-ribose) polymerase catalytic domain	WGR domain
PF03221  PF04218  0.29149679965770925  1	Tc5 transposase DNA-binding domain	CENP-B N-terminal DNA-binding domain
PF06331  PF12861  0.2911612763903353   0	Transcription factor TFIIH complex subunit Tfb5	Anaphase-promoting complex subunit 11 RING-H2 finger
PF11945  PF14746  0.29115124212358057  0	WAHD domain of WASH complex	WASH complex subunit 7, C-terminal
PF01505  PF11978  0.2909632946082915   1	Major Vault Protein repeat	Shoulder domain
PF00185  PF02787  0.2909253683029591   1	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain	Carbamoyl-phosphate synthetase large chain, oligomerisation domain
PF10152  PF11945  0.29089996075438     0	Predicted coiled-coil domain-containing protein (DUF2360)	WAHD domain of WASH complex
PF06842  PF12861  0.2908477956292994   0	Protein of unknown function (DUF1242)	Anaphase-promoting complex subunit 11 RING-H2 finger
PF09358  PF16191  0.29077876968096406  1	Ubiquitin fold domain	Ubiquitin-activating enzyme E1 four-helix bundle
PF08752  PF16381  0.29047771352455265  1	Coatomer gamma subunit appendage platform subdomain	Coatomer subunit gamma-1 C-terminal appendage platform
PF01583  PF14306  0.29009370647980626  1	Adenylylsulphate kinase	PUA-like domain
PF12775  PF12777  0.2895743699895073   1	P-loop containing dynein motor region D3	Microtubule-binding stalk of dynein motor
PF12777  PF12780  0.28777075719910405  1	Microtubule-binding stalk of dynein motor	P-loop containing dynein motor region D4
PF07731  PF07732  0.28757053746169675  1	Multicopper oxidase	Multicopper oxidase
PF01794  PF08022  0.2871830022017394   1	Ferric reductase like transmembrane component	FAD-binding domain
PF02310  PF02607  0.2868018448051206   1	B12 binding domain	B12 binding domain
PF10531  PF10589  0.28652668656158614  1	SLBB domain	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region
PF08083  PF10596  0.28613835462254317  1	PROCN (NUC071) domain	U6-snRNA interacting domain of PrP8
PF12999  PF13015  0.2853257250188953   1	Glucosidase II beta subunit-like	Glucosidase II beta subunit-like protein
PF00665  PF13975  0.2852733113406134   1	Integrase core domain	gag-polyprotein putative aspartyl protease
PF14678  PF14679  0.28522271132459454  1	FANCI solenoid 4	FANCI helical domain 1
PF08324  PF09070  0.2847253224640175   1	PUL domain	PFU (PLAA family ubiquitin binding)
PF01642  PF03308  0.284694368717025    1	Methylmalonyl-CoA mutase	ArgK protein
PF16978  PF16979  0.2845984765839585   1	SAPK-interacting protein 1 (Sin1), middle CRIM domain	SAPK-interacting protein 1 (Sin1), Pleckstrin-homology
PF11380  PF17103  0.28367802998381597  1	Stealth protein CR2, conserved region 2	Stealth protein CR4, conserved region 4
PF08083  PF12134  0.28330220486260493  1	PROCN (NUC071) domain	PRP8 domain IV core
PF00542  PF16320  0.28325616355721084  1	Ribosomal protein L7/L12 C-terminal domain	Ribosomal protein L7/L12 dimerisation domain
PF02138  PF14844  0.28273591910605034  1	Beige/BEACH domain	PH domain associated with Beige/BEACH
PF12774  PF12780  0.2826040303291758   1	Hydrolytic ATP binding site of dynein motor region D1	P-loop containing dynein motor region D4
PF08911  PF10496  0.28237006827948785  0	NUP50 (Nucleoporin 50 kDa)	SNARE-complex protein Syntaxin-18 N-terminus
PF12826  PF13604  0.28230343858459683  0	Helix-hairpin-helix motif	AAA domain
PF03234  PF08564  0.2822740081013899   1	Cdc37 N terminal kinase binding	Cdc37 C terminal domain
PF10152  PF14744  0.2819707574411937   0	Predicted coiled-coil domain-containing protein (DUF2360)	WASH complex subunit 7
PF00037  PF09668  0.2813862530608217   0	4Fe-4S binding domain	Aspartyl protease
PF08295  PF16879  0.2807854039868927   1	Sin3 family co-repressor	C-terminal domain of Sin3a protein
PF02892  PF05699  0.28071494692580407  1	BED zinc finger	hAT family C-terminal dimerisation region
PF01984  PF06645  0.28012873649754333  0	Double-stranded DNA-binding domain	Microsomal signal peptidase 12 kDa subunit (SPC12)
PF08510  PF10181  0.2800884238027911   0	PIG-P	GPI-GlcNAc transferase complex, PIG-H component
PF06463  PF13353  0.2798776967618398   1	Molybdenum Cofactor Synthesis C	4Fe-4S single cluster domain
PF02171  PF16486  0.2792287961881931   1	Piwi domain	N-terminal domain of argonaute
PF01512  PF10589  0.2790983647383352   1	Respiratory-chain NADH dehydrogenase 51 Kd subunit	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region
PF04869  PF04871  0.2789547447994088   1	Uso1 / p115 like vesicle tethering protein, head region	Uso1 / p115 like vesicle tethering protein, C terminal region
PF02791  PF15613  0.2786815834587977   1	DDT domain	Williams-Beuren syndrome DDT (WSD), D-TOX E motif
PF00033  PF06455  0.2781526559785664   0	Cytochrome b/b6/petB	NADH dehydrogenase subunit 5 C-terminus
PF07962  PF13917  0.27791534206225044  0	Replication Fork Protection Component Swi3	Zinc knuckle
PF02791  PF10537  0.27783251877335347  1	DDT domain	ATP-utilising chromatin assembly and remodelling N-terminal
PF02877  PF08063  0.27770599697538434  1	Poly(ADP-ribose) polymerase, regulatory domain	PADR1 (NUC008) domain
PF01106  PF08712  0.27753892572646144  1	NifU-like domain	Scaffold protein Nfu/NifU N terminal
PF08385  PF12775  0.27735669972039145  1	Dynein heavy chain, N-terminal region 1	P-loop containing dynein motor region D3
PF12775  PF12781  0.2771812431009986   1	P-loop containing dynein motor region D3	ATP-binding dynein motor region D5
PF05161  PF13660  0.27671044257094646  1	MOFRL family	Domain of unknown function (DUF4147)
PF00832  PF04758  0.2766861292512914   0	Ribosomal L39 protein	Ribosomal protein S30
PF07303  PF10390  0.27642785606731246  1	Occludin homology domain	RNA polymerase II elongation factor ELL
PF02671  PF16879  0.2761138366857184   1	Paired amphipathic helix repeat	C-terminal domain of Sin3a protein
PF05391  PF13975  0.27602890628779775  0	Lsm interaction motif	gag-polyprotein putative aspartyl protease
PF00037  PF08696  0.27599535017969706  0	4Fe-4S binding domain	DNA replication factor Dna2
PF12108  PF16837  0.2759670286011834   1	Splicing factor SF3a60 binding domain	Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9
PF12861  PF14520  0.2759655661407632   0	Anaphase-promoting complex subunit 11 RING-H2 finger	Helix-hairpin-helix domain
PF00881  PF01841  0.2759071406230518   0	Nitroreductase family	Transglutaminase-like superfamily
PF02714  PF13967  0.2758396891659475   1	Calcium-dependent channel, 7TM region, putative phosphate	Late exocytosis, associated with Golgi transport
PF08564  PF08565  0.27550310708812253  1	Cdc37 C terminal domain	Cdc37 Hsp90 binding domain
PF03604  PF08122  0.2753058231400092   0	DNA directed RNA polymerase, 7 kDa subunit	NADH-ubiquinone oxidoreductase B12 subunit family
PF03835  PF10405  0.27450512948892203  1	Rad4 transglutaminase-like domain	Rad4 beta-hairpin domain 3
PF13229  PF13517  0.2744686149691148   0	Right handed beta helix region	Repeat domain in Vibrio, Colwellia, Bradyrhizobium and Shewanella
PF07934  PF08783  0.27415926361601073  0	8-oxoguanine DNA glycosylase, N-terminal domain	DWNN domain
PF07749  PF07912  0.2740905989493956   1	Endoplasmic reticulum protein ERp29, C-terminal domain	ERp29, N-terminal domain
PF12780  PF12781  0.27397255577093427  1	P-loop containing dynein motor region D4	ATP-binding dynein motor region D5
PF08393  PF12775  0.27396659369813603  1	Dynein heavy chain, N-terminal region 2	P-loop containing dynein motor region D3
PF04434  PF13975  0.27387762750605704  0	SWIM zinc finger	gag-polyprotein putative aspartyl protease
PF02714  PF14703  0.27378030507497336  1	Calcium-dependent channel, 7TM region, putative phosphate	Cytosolic domain of 10TM putative phosphate transporter
PF02597  PF08242  0.27370533600661107  0	ThiS family	Methyltransferase domain
PF03473  PF03476  0.2736805341674107   1	MOSC domain	MOSC N-terminal beta barrel domain
PF05028  PF05406  0.27363267030326593  1	Poly (ADP-ribose) glycohydrolase (PARG)	WGR domain
