#dom1	dom2	phyletic_Jij	known_interaction	dom1_description	dom2_description
PF01729  PF02445  0.67351     0	Quinolinate phosphoribosyl transferase, C-terminal domain	Quinolinate synthetase A protein
PF02421  PF07670  0.67241     1	Ferrous iron transport protein B	Nucleoside recognition
PF08463  PF12161  0.67106     1	EcoEI R protein C-terminal	HsdM N-terminal domain
PF01814  PF04405  0.67102     1	Hemerythrin HHE cation binding domain	Domain of Unknown function (DUF542)
PF04865  PF10076  0.67003     0	Baseplate J-like protein	Uncharacterised protein conserved in bacteria (DUF2313)
PF02601  PF02609  0.66831     0	Exonuclease VII, large subunit	Exonuclease VII small subunit
PF00317  PF02867  0.66762     1	Ribonucleotide reductase, all-alpha domain	Ribonucleotide reductase, barrel domain
PF08798  PF09481  0.66627     0	CRISPR associated protein	CRISPR-associated protein Cse1 (CRISPR_cse1)
PF01455  PF07503  0.66344     0	HupF/HypC family	HypF finger
PF02922  PF08323  0.66268     1	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	Starch synthase catalytic domain
PF04295  PF08666  0.66248     1	D-galactarate dehydratase / Altronate hydrolase, C terminus	SAF domain
PF02384  PF04313  0.66204     1	N-6 DNA Methylase	Type I restriction enzyme R protein N terminus (HSDR_N)
PF02665  PF14710  0.6602      1	Nitrate reductase gamma subunit	Respiratory nitrate reductase alpha N-terminal
PF00374  PF01924  0.66013     0	Nickel-dependent hydrogenase	Hydrogenase formation hypA family
PF00310  PF01493  0.6563      1	Glutamine amidotransferases class-II	GXGXG motif
PF04085  PF06723  0.65539     1	rod shape-determining protein MreC	MreB/Mbl protein
PF00361  PF00420  0.65509     1	Proton-conducting membrane transporter	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
PF08798  PF09485  0.65504     0	CRISPR associated protein	CRISPR-associated protein Cse2 (CRISPR_cse2)
PF06832  PF07703  0.65503     1	Penicillin-Binding Protein C-terminus Family	Alpha-2-macroglobulin family N-terminal region
PF02445  PF02749  0.65335     0	Quinolinate synthetase A protein	Quinolinate phosphoribosyl transferase, N-terminal domain
PF00367  PF02378  0.65312     1	phosphotransferase system, EIIB	Phosphotransferase system, EIIC
PF01315  PF03450  0.65304     1	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	CO dehydrogenase flavoprotein C-terminal domain
PF01835  PF11974  0.65266     1	MG2 domain	Alpha-2-macroglobulin MG1 domain
PF02335  PF03264  0.65259     1	Cytochrome c552	NapC/NirT cytochrome c family, N-terminal region
PF00224  PF02887  0.65113     1	Pyruvate kinase, barrel domain	Pyruvate kinase, alpha/beta domain
PF13369  PF13371  0.65079     1	Transglutaminase-like superfamily	Tetratricopeptide repeat
PF01242  PF06508  0.65077     0	6-pyruvoyl tetrahydropterin synthase	Queuosine biosynthesis protein QueC
PF00496  PF08352  0.64905     1	Bacterial extracellular solute-binding proteins, family 5 Middle	Oligopeptide/dipeptide transporter, C-terminal region
PF02302  PF02378  0.64803     1	PTS system, Lactose/Cellobiose specific IIB subunit	Phosphotransferase system, EIIC
PF00329  PF00346  0.64694     1	Respiratory-chain NADH dehydrogenase, 30 Kd subunit	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF13241  PF14824  0.64648     1	Putative NAD(P)-binding	Sirohaem biosynthesis protein central
PF01210  PF07479  0.64567     1	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus
PF02554  PF04328  0.64522     1	Carbon starvation protein CstA	Selenoprotein, putative
PF04328  PF13722  0.64522     1	Selenoprotein, putative	5TM C-terminal transporter carbon starvation CstA
PF03473  PF03476  0.6446      1	MOSC domain	MOSC N-terminal beta barrel domain
PF00146  PF00346  0.64429     1	NADH dehydrogenase	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF02609  PF13742  0.64343     0	Exonuclease VII small subunit	OB-fold nucleic acid binding domain
PF06750  PF07963  0.64146     0	Bacterial Peptidase A24 N-terminal domain	Prokaryotic N-terminal methylation motif
PF02625  PF02738  0.63918     1	XdhC and CoxI family	Molybdopterin-binding domain of aldehyde dehydrogenase
PF00116  PF00510  0.6366      1	Cytochrome C oxidase subunit II, periplasmic domain	Cytochrome c oxidase subunit III
PF00175  PF00970  0.63637     1	Oxidoreductase NAD-binding domain	Oxidoreductase FAD-binding domain
PF03239  PF13473  0.63609     0	Iron permease FTR1 family	Cupredoxin-like domain
PF00198  PF02817  0.63587     1	2-oxoacid dehydrogenases acyltransferase (catalytic domain)	e3 binding domain
PF02951  PF02955  0.6352      1	Prokaryotic glutathione synthetase, N-terminal domain	Prokaryotic glutathione synthetase, ATP-grasp domain
PF02347  PF08669  0.63329     1	Glycine cleavage system P-protein	Glycine cleavage T-protein C-terminal barrel domain
PF06968  PF13500  0.63264     0	Biotin and Thiamin Synthesis associated domain	AAA domain
PF01571  PF08669  0.63131     1	Aminomethyltransferase folate-binding domain	Glycine cleavage T-protein C-terminal barrel domain
PF00343  PF02922  0.63112     1	Carbohydrate phosphorylase	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)
PF01315  PF02738  0.631       1	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	Molybdopterin-binding domain of aldehyde dehydrogenase
PF02310  PF02607  0.63052     1	B12 binding domain	B12 binding domain
PF00902  PF02416  0.62959     1	Sec-independent protein translocase protein (TatC)	mttA/Hcf106 family
PF03934  PF08334  0.62913     1	Type II secretion system (T2SS), protein K	Type II secretion system (T2SS), protein G
PF01799  PF02625  0.62736     1	[2Fe-2S] binding domain	XdhC and CoxI family
PF02110  PF02581  0.62632     1	Hydroxyethylthiazole kinase family	Thiamine monophosphate synthase/TENI
PF01270  PF03170  0.62626     1	Glycosyl hydrolases family 8	Bacterial cellulose synthase subunit
PF13380  PF13607  0.6248      1	CoA binding domain	Succinyl-CoA ligase like flavodoxin domain
PF00146  PF00329  0.62389     1	NADH dehydrogenase	Respiratory-chain NADH dehydrogenase, 30 Kd subunit
PF02702  PF13493  0.62358     1	Osmosensitive K+ channel His kinase sensor domain	Domain of unknown function (DUF4118)
PF09481  PF09485  0.62326     1	CRISPR-associated protein Cse1 (CRISPR_cse1)	CRISPR-associated protein Cse2 (CRISPR_cse2)
PF00343  PF02806  0.62274     1	Carbohydrate phosphorylase	Alpha amylase, C-terminal all-beta domain
PF00374  PF01155  0.62236     1	Nickel-dependent hydrogenase	Hydrogenase/urease nickel incorporation, metallochaperone, hypA
PF00361  PF00662  0.62151     1	Proton-conducting membrane transporter	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF13276  PF13518  0.6215      1	HTH-like domain	Helix-turn-helix domain
PF03527  PF05593  0.62124     1	RHS protein	RHS Repeat
PF01964  PF05690  0.62083     1	Radical SAM ThiC family	Thiazole biosynthesis protein ThiG
PF03239  PF09375  0.62041     0	Iron permease FTR1 family	Imelysin
PF06243  PF14535  0.6195      1	Phenylacetic acid degradation B	AMP-binding enzyme C-terminal domain
PF04408  PF08482  0.61899     1	Helicase associated domain (HA2)	ATP-dependent helicase C-terminal
PF01597  PF02347  0.61895     1	Glycine cleavage H-protein	Glycine cleavage system P-protein
PF01948  PF02748  0.61782     1	Aspartate carbamoyltransferase regulatory chain, allosteric domain	Aspartate carbamoyltransferase regulatory chain, metal binding domain
PF05651  PF13556  0.61663     1	Putative sugar diacid recognition	PucR C-terminal helix-turn-helix domain
PF01170  PF02926  0.61472     1	Putative RNA methylase family UPF0020	THUMP domain
PF07290  PF15975  0.61461     1	Protein of unknown function (DUF1449)	Flotillin
PF02597  PF05690  0.61429     1	ThiS family	Thiazole biosynthesis protein ThiG
PF01799  PF13478  0.61425     1	[2Fe-2S] binding domain	XdhC Rossmann domain
PF01136  PF12392  0.61402     1	Peptidase family U32	Collagenase
PF00326  PF02897  0.61304     1	Prolyl oligopeptidase family	Prolyl oligopeptidase, N-terminal beta-propeller domain
PF08541  PF08545  0.61281     1	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III
PF07012  PF10614  0.61208     0	Curlin associated repeat	Type VIII secretion system (T8SS), CsgF protein
PF01155  PF01455  0.61095     1	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	HupF/HypC family
PF01402  PF08753  0.60813     1	Ribbon-helix-helix protein, copG family	NikR C terminal nickel binding domain
PF01455  PF01750  0.60647     1	HupF/HypC family	Hydrogenase maturation protease
PF08436  PF13288  0.60502     1	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal	DXP reductoisomerase C-terminal domain
PF04223  PF06857  0.60357     1	Citrate lyase, alpha subunit (CitF)	Malonate decarboxylase delta subunit (MdcD)
PF05138  PF14535  0.60356     1	Phenylacetic acid catabolic protein	AMP-binding enzyme C-terminal domain
PF05157  PF06750  0.60315     0	Type II secretion system (T2SS), protein E, N-terminal domain	Bacterial Peptidase A24 N-terminal domain
PF02738  PF13478  0.60166     1	Molybdopterin-binding domain of aldehyde dehydrogenase	XdhC Rossmann domain
PF01155  PF01924  0.60153     1	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	Hydrogenase formation hypA family
PF02670  PF08436  0.60024     1	1-deoxy-D-xylulose 5-phosphate reductoisomerase	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal
PF02670  PF13288  0.60024     1	1-deoxy-D-xylulose 5-phosphate reductoisomerase	DXP reductoisomerase C-terminal domain
PF06276  PF11575  0.59812     1	Ferric iron reductase FhuF-like transporter	FhuF 2Fe-2S C-terminal domain
PF11739  PF13617  0.59748     0	Dicarboxylate transport	YnbE-like lipoprotein
PF00207  PF11974  0.59736     1	Alpha-2-macroglobulin family	Alpha-2-macroglobulin MG1 domain
PF00665  PF01527  0.59691     0	Integrase core domain	Transposase
PF08798  PF09707  0.59597     1	CRISPR associated protein	CRISPR-associated protein (Cas_Cas2CT1978)
PF01113  PF05173  0.59586     1	Dihydrodipicolinate reductase, N-terminus	Dihydrodipicolinate reductase, C-terminus
PF05157  PF07963  0.59584     1	Type II secretion system (T2SS), protein E, N-terminal domain	Prokaryotic N-terminal methylation motif
PF00925  PF00926  0.5922      0	GTP cyclohydrolase II	3,4-dihydroxy-2-butanone 4-phosphate synthase
PF01450  PF07991  0.59136     1	Acetohydroxy acid isomeroreductase, catalytic domain	Acetohydroxy acid isomeroreductase, NADPH-binding domain
PF03709  PF03711  0.5897      1	Orn/Lys/Arg decarboxylase, N-terminal domain	Orn/Lys/Arg decarboxylase, C-terminal domain
PF00374  PF07503  0.58892     0	Nickel-dependent hydrogenase	HypF finger
PF09344  PF09707  0.58867     1	CT1975-like protein	CRISPR-associated protein (Cas_Cas2CT1978)
PF00290  PF00697  0.58695     1	Tryptophan synthase alpha chain	N-(5'phosphoribosyl)anthranilate (PRA) isomerase
PF00593  PF07715  0.58624     1	TonB dependent receptor	TonB-dependent Receptor Plug Domain
PF00591  PF02885  0.58573     1	Glycosyl transferase family, a/b domain	Glycosyl transferase family, helical bundle domain
PF01493  PF04898  0.58539     1	GXGXG motif	Glutamate synthase central domain
PF01420  PF08463  0.58427     1	Type I restriction modification DNA specificity domain	EcoEI R protein C-terminal
PF00358  PF02378  0.58391     1	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1	Phosphotransferase system, EIIC
PF02733  PF03610  0.5833      1	Dak1 domain	PTS system fructose IIA component
PF01315  PF01799  0.58292     1	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	[2Fe-2S] binding domain
PF03626  PF06481  0.58175     1	Prokaryotic Cytochrome C oxidase subunit IV	COX Aromatic Rich Motif
PF08279  PF13280  0.57989     0	HTH domain	WYL domain
PF04632  PF07869  0.57814     1	Fusaric acid resistance protein family	Protein of unknown function (DUF1656)
PF02629  PF08442  0.57799     1	CoA binding domain	ATP-grasp domain
PF01276  PF03709  0.57788     1	Orn/Lys/Arg decarboxylase, major domain	Orn/Lys/Arg decarboxylase, N-terminal domain
PF00343  PF02446  0.57764     1	Carbohydrate phosphorylase	4-alpha-glucanotransferase
PF01243  PF10590  0.57752     1	Pyridoxamine 5'-phosphate oxidase	Pyridoxine 5'-phosphate oxidase C-terminal dimerisation region
PF10371  PF17147  0.57724     1	Domain of unknown function	Pyruvate:ferredoxin oxidoreductase core domain II
PF00289  PF02785  0.57715     1	Biotin carboxylase, N-terminal domain	Biotin carboxylase C-terminal domain
PF02617  PF03588  0.57711     0	ATP-dependent Clp protease adaptor protein ClpS	Leucyl/phenylalanyl-tRNA protein transferase
PF00374  PF01750  0.57697     1	Nickel-dependent hydrogenase	Hydrogenase maturation protease
PF02805  PF06029  0.57409     0	Metal binding domain of Ada	AlkA N-terminal domain
PF12805  PF13515  0.57162     1	FUSC-like inner membrane protein yccS	Fusaric acid resistance protein-like
PF04223  PF08218  0.57132     1	Citrate lyase, alpha subunit (CitF)	Citrate lyase ligase C-terminal domain
PF00773  PF08206  0.57064     1	RNB domain	Ribonuclease B OB domain
PF00027  PF13545  0.5698      1	Cyclic nucleotide-binding domain	Crp-like helix-turn-helix domain
PF03264  PF03927  0.56924     1	NapC/NirT cytochrome c family, N-terminal region	NapD protein
PF01750  PF01924  0.56887     0	Hydrogenase maturation protease	Hydrogenase formation hypA family
PF00239  PF13408  0.56866     1	Resolvase, N terminal domain	Recombinase zinc beta ribbon domain
PF01967  PF06463  0.56756     1	MoaC family	Molybdenum Cofactor Synthesis C
PF02446  PF02922  0.56682     0	4-alpha-glucanotransferase	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)
PF10589  PF13510  0.56638     1	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region	2Fe-2S iron-sulfur cluster binding domain
PF00420  PF00662  0.56632     1	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF00933  PF01915  0.56573     1	Glycosyl hydrolase family 3 N terminal domain	Glycosyl hydrolase family 3 C-terminal domain
PF01835  PF06832  0.56532     1	MG2 domain	Penicillin-Binding Protein C-terminus Family
PF12002  PF16193  0.56194     1	MgsA AAA+ ATPase C terminal	AAA C-terminal domain
PF01257  PF10588  0.56178     1	Thioredoxin-like [2Fe-2S] ferredoxin	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region
PF00128  PF02922  0.56144     1	Alpha amylase, catalytic domain	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)
PF00675  PF05193  0.56122     1	Insulinase (Peptidase family M16)	Peptidase M16 inactive domain
PF02254  PF02386  0.55973     0	TrkA-N domain	Cation transport protein
PF00676  PF02817  0.55864     1	Dehydrogenase E1 component	e3 binding domain
PF03802  PF08218  0.55844     1	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	Citrate lyase ligase C-terminal domain
PF02219  PF08267  0.55577     0	Methylenetetrahydrofolate reductase	Cobalamin-independent synthase, N-terminal domain
PF08402  PF13416  0.55564     1	TOBE domain	Bacterial extracellular solute-binding protein
PF03264  PF03892  0.55398     1	NapC/NirT cytochrome c family, N-terminal region	Nitrate reductase cytochrome c-type subunit (NapB)
PF01155  PF01750  0.55385     1	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	Hydrogenase maturation protease
PF02508  PF04205  0.55233     1	Rnf-Nqr subunit, membrane protein	FMN-binding domain
PF00742  PF03447  0.55061     1	Homoserine dehydrogenase	Homoserine dehydrogenase, NAD binding domain
PF04246  PF13375  0.55042     0	Positive regulator of sigma(E), RseC/MucC	RnfC Barrel sandwich hybrid domain
PF02261  PF02548  0.54829     0	Aspartate decarboxylase	Ketopantoate hydroxymethyltransferase
PF09106  PF12390  0.54731     1	Elongation factor SelB, winged helix	Selenocysteine synthase N terminal
PF03807  PF14748  0.54499     1	NADP oxidoreductase coenzyme F420-dependent	Pyrroline-5-carboxylate reductase dimerisation
PF02504  PF02660  0.54447     0	Fatty acid synthesis protein	Glycerol-3-phosphate acyltransferase
PF03918  PF16327  0.54418     1	Cytochrome C biogenesis protein	Cytochrome c-type biogenesis protein CcmF C-terminal
PF03841  PF09106  0.54379     1	L-seryl-tRNA selenium transferase	Elongation factor SelB, winged helix
PF01571  PF02347  0.54368     1	Aminomethyltransferase folate-binding domain	Glycine cleavage system P-protein
PF01155  PF07503  0.54327     0	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	HypF finger
PF01584  PF02895  0.54173     1	CheW-like domain	Signal transducing histidine kinase, homodimeric domain
PF10417  PF13192  0.54154     1	C-terminal domain of 1-Cys peroxiredoxin	Thioredoxin domain
PF02952  PF07881  0.54153     1	L-fucose isomerase, C-terminal domain	L-fucose isomerase, first N-terminal domain
PF00207  PF06832  0.54117     1	Alpha-2-macroglobulin family	Penicillin-Binding Protein C-terminus Family
PF02452  PF04014  0.54115     1	PemK-like, MazF-like toxin of type II toxin-antitoxin system	Antidote-toxin recognition MazE, bacterial antitoxin
PF03453  PF03454  0.54099     1	MoeA N-terminal region (domain I and II)	MoeA C-terminal region (domain IV)
PF16220  PF16344  0.54087     1	Domain of unknown function (DUF4880)	Domain of unknown function (DUF4974)
PF00359  PF05524  0.5408      1	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	PEP-utilising enzyme, N-terminal
PF00389  PF02826  0.53986     1	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
PF11798  PF11799  0.53858     1	IMS family HHH motif	impB/mucB/samB family C-terminal domain
PF01844  PF03354  0.53843     0	HNH endonuclease	Phage Terminase
PF04216  PF09163  0.53842     1	Protein involved in formate dehydrogenase formation	Formate dehydrogenase N, transmembrane
PF03612  PF07663  0.53745     1	Sorbitol phosphotransferase enzyme II N-terminus	Sorbitol phosphotransferase enzyme II C-terminus
PF00745  PF05201  0.53727     1	Glutamyl-tRNAGlu reductase, dimerisation domain	Glutamyl-tRNAGlu reductase, N-terminal domain
PF05336  PF06134  0.53681     0	L-rhamnose mutarotase	L-rhamnose isomerase (RhaA)
PF03802  PF04223  0.53431     1	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	Citrate lyase, alpha subunit (CitF)
PF04166  PF07005  0.53394     0	Pyridoxal phosphate biosynthetic protein PdxA	Putative sugar-binding N-terminal domain
PF02261  PF02569  0.53288     0	Aspartate decarboxylase	Pantoate-beta-alanine ligase
PF00668  PF03621  0.53195     1	Condensation domain	MbtH-like protein
PF02952  PF07882  0.53185     1	L-fucose isomerase, C-terminal domain	L-fucose isomerase, second N-terminal domain
PF04166  PF17042  0.53168     0	Pyridoxal phosphate biosynthetic protein PdxA	Putative nucleotide-binding of sugar-metabolising enzyme
PF09344  PF09704  0.53159     1	CT1975-like protein	CRISPR-associated protein (Cas_Cas5)
PF01624  PF05192  0.53098     1	MutS domain I	MutS domain III
PF00205  PF02776  0.52832     1	Thiamine pyrophosphate enzyme, central domain	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain
PF04349  PF13632  0.52814     0	Periplasmic glucan biosynthesis protein, MdoG	Glycosyl transferase family group 2
PF09485  PF09707  0.52657     0	CRISPR-associated protein Cse2 (CRISPR_cse2)	CRISPR-associated protein (Cas_Cas2CT1978)
PF00764  PF14698  0.52332     0	Arginosuccinate synthase	Argininosuccinate lyase C-terminal
PF00577  PF13953  0.52232     1	Outer membrane usher protein	PapC C-terminal domain
PF00677  PF00885  0.52227     0	Lumazine binding domain	6,7-dimethyl-8-ribityllumazine synthase
PF01075  PF13580  0.52221     0	Glycosyltransferase family 9 (heptosyltransferase)	SIS domain
PF03116  PF04205  0.52194     1	NQR2, RnfD, RnfE family	FMN-binding domain
PF01128  PF02542  0.52171     1	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	YgbB family
PF00874  PF03123  0.52113     1	PRD domain	CAT RNA binding domain
PF01037  PF13404  0.52057     1	Lrp/AsnC ligand binding domain	AsnC-type helix-turn-helix domain
PF03379  PF03918  0.51995     1	CcmB protein	Cytochrome C biogenesis protein
PF01619  PF14850  0.51968     1	Proline dehydrogenase	DNA-binding domain of Proline dehydrogenase
PF10414  PF13241  0.51915     1	Sirohaem synthase dimerisation region	Putative NAD(P)-binding
PF00391  PF02896  0.51903     1	PEP-utilising enzyme, mobile domain	PEP-utilising enzyme, TIM barrel domain
PF00176  PF04434  0.51785     0	SNF2 family N-terminal domain	SWIM zinc finger
PF03100  PF03918  0.5177      1	CcmE	Cytochrome C biogenesis protein
PF03608  PF06923  0.51758     1	PTS system enzyme II sorbitol-specific factor	Glucitol operon activator protein (GutM)
PF00128  PF02806  0.51737     1	Alpha amylase, catalytic domain	Alpha amylase, C-terminal all-beta domain
PF00015  PF02895  0.51735     1	Methyl-accepting chemotaxis protein (MCP) signalling domain	Signal transducing histidine kinase, homodimeric domain
PF01155  PF14720  0.5173      1	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	NiFe/NiFeSe hydrogenase small subunit C-terminal
PF01512  PF10589  0.51704     1	Respiratory-chain NADH dehydrogenase 51 Kd subunit	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region
PF03610  PF05524  0.51618     1	PTS system fructose IIA component	PEP-utilising enzyme, N-terminal
PF08798  PF09704  0.51617     1	CRISPR associated protein	CRISPR-associated protein (Cas_Cas5)
PF02574  PF02965  0.5159      1	Homocysteine S-methyltransferase	Vitamin B12 dependent methionine synthase, activation domain
PF01037  PF13412  0.5155      1	Lrp/AsnC ligand binding domain	Winged helix-turn-helix DNA-binding
PF06082  PF11102  0.51546     1	Exopolysaccharide biosynthesis protein YbjH	Group 4 capsule polysaccharide lipoprotein gfcB, YjbF
PF03608  PF07663  0.51484     1	PTS system enzyme II sorbitol-specific factor	Sorbitol phosphotransferase enzyme II C-terminus
PF03608  PF03612  0.51484     1	PTS system enzyme II sorbitol-specific factor	Sorbitol phosphotransferase enzyme II N-terminus
PF00677  PF00926  0.51389     0	Lumazine binding domain	3,4-dihydroxy-2-butanone 4-phosphate synthase
PF02491  PF14450  0.5128      1	SHS2 domain inserted in FTSA	Cell division protein FtsA
PF00278  PF02784  0.51156     1	Pyridoxal-dependent decarboxylase, C-terminal sheet domain	Pyridoxal-dependent decarboxylase, pyridoxal binding domain
PF02574  PF02607  0.51046     1	Homocysteine S-methyltransferase	B12 binding domain
PF00174  PF01794  0.51032     1	Oxidoreductase molybdopterin binding domain	Ferric reductase like transmembrane component
PF01379  PF03900  0.50993     1	Porphobilinogen deaminase, dipyromethane cofactor binding domain	Porphobilinogen deaminase, C-terminal domain
PF00908  PF16363  0.5096      0	dTDP-4-dehydrorhamnose 3,5-epimerase	GDP-mannose 4,6 dehydratase
PF02613  PF13247  0.50897     1	Nitrate reductase delta subunit	4Fe-4S dicluster domain
PF09481  PF09707  0.5088      0	CRISPR-associated protein Cse1 (CRISPR_cse1)	CRISPR-associated protein (Cas_Cas2CT1978)
PF00885  PF00925  0.50682     0	6,7-dimethyl-8-ribityllumazine synthase	GTP cyclohydrolase II
PF00848  PF00866  0.50635     1	Ring hydroxylating alpha subunit (catalytic domain)	Ring hydroxylating beta subunit
PF00941  PF01799  0.50544     1	FAD binding domain in molybdopterin dehydrogenase	[2Fe-2S] binding domain
PF00817  PF11798  0.50478     1	impB/mucB/samB family	IMS family HHH motif
PF07027  PF11739  0.50445     0	Protein of unknown function (DUF1318)	Dicarboxylate transport
PF01750  PF07503  0.50417     0	Hydrogenase maturation protease	HypF finger
PF01433  PF11940  0.50406     1	Peptidase family M1	Domain of unknown function (DUF3458)
PF01455  PF14720  0.50369     1	HupF/HypC family	NiFe/NiFeSe hydrogenase small subunit C-terminal
PF02836  PF02929  0.50369     1	Glycosyl hydrolases family 2, TIM barrel domain	Beta galactosidase small chain
PF01288  PF02152  0.5029      1	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	Dihydroneopterin aldolase
PF02310  PF02965  0.50231     1	B12 binding domain	Vitamin B12 dependent methionine synthase, activation domain
PF03328  PF04223  0.50148     1	HpcH/HpaI aldolase/citrate lyase family	Citrate lyase, alpha subunit (CitF)
PF00218  PF00290  0.50111     1	Indole-3-glycerol phosphate synthase	Tryptophan synthase alpha chain
PF03837  PF12684  0.49969     1	RecT family	PDDEXK-like domain of unknown function (DUF3799)
PF16078  PF16870  0.49913     1	2-oxoglutarate dehydrogenase N-terminus	2-oxoglutarate dehydrogenase C-terminal
PF00941  PF02738  0.49843     1	FAD binding domain in molybdopterin dehydrogenase	Molybdopterin-binding domain of aldehyde dehydrogenase
PF09481  PF09704  0.49808     0	CRISPR-associated protein Cse1 (CRISPR_cse1)	CRISPR-associated protein (Cas_Cas5)
PF00885  PF00926  0.49745     0	6,7-dimethyl-8-ribityllumazine synthase	3,4-dihydroxy-2-butanone 4-phosphate synthase
PF03783  PF10614  0.4964      1	Curli production assembly/transport component CsgG	Type VIII secretion system (T8SS), CsgF protein
PF01493  PF01645  0.49474     1	GXGXG motif	Conserved region in glutamate synthase
PF00677  PF00925  0.49435     0	Lumazine binding domain	GTP cyclohydrolase II
PF01315  PF02625  0.49346     1	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	XdhC and CoxI family
PF04773  PF16344  0.4925      1	FecR protein	Domain of unknown function (DUF4974)
PF13247  PF14711  0.49203     1	4Fe-4S dicluster domain	Respiratory nitrate reductase beta C-terminal
PF00263  PF00482  0.49186     1	Bacterial type II and III secretion system protein	Type II secretion system (T2SS), protein F
PF01874  PF03802  0.49147     1	ATP:dephospho-CoA triphosphoribosyl transferase	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
PF01270  PF05420  0.49083     1	Glycosyl hydrolases family 8	Cellulose synthase operon protein C C-terminus (BCSC_C)
PF06923  PF07663  0.49048     1	Glucitol operon activator protein (GutM)	Sorbitol phosphotransferase enzyme II C-terminus
PF03612  PF06923  0.49048     1	Sorbitol phosphotransferase enzyme II N-terminus	Glucitol operon activator protein (GutM)
PF04773  PF16220  0.49039     1	FecR protein	Domain of unknown function (DUF4880)
PF00310  PF01645  0.49028     1	Glutamine amidotransferases class-II	Conserved region in glutamate synthase
PF00359  PF00381  0.49014     1	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	PTS HPr component phosphorylation site
PF03170  PF05420  0.48955     1	Bacterial cellulose synthase subunit	Cellulose synthase operon protein C C-terminus (BCSC_C)
PF07717  PF11898  0.48854     1	Oligonucleotide/oligosaccharide-binding (OB)-fold	Domain of unknown function (DUF3418)
PF01874  PF08218  0.48844     1	ATP:dephospho-CoA triphosphoribosyl transferase	Citrate lyase ligase C-terminal domain
PF03608  PF03829  0.48729     1	PTS system enzyme II sorbitol-specific factor	PTS system glucitol/sorbitol-specific IIA component
PF13476  PF13558  0.48651     1	AAA domain	Putative exonuclease SbcCD, C subunit
PF00510  PF03626  0.48638     1	Cytochrome c oxidase subunit III	Prokaryotic Cytochrome C oxidase subunit IV
PF00570  PF16124  0.48618     1	HRDC domain	RecQ zinc-binding
PF03773  PF13192  0.48431     0	Predicted permease	Thioredoxin domain
PF00468  PF01783  0.4835      0	Ribosomal protein L34	Ribosomal L32p protein family
PF04324  PF13806  0.4829      1	BFD-like [2Fe-2S] binding domain	Rieske-like [2Fe-2S] domain
PF06827  PF06831  0.48196     1	Zinc finger found in FPG and IleRS	Formamidopyrimidine-DNA glycosylase H2TH domain
PF01568  PF04879  0.48135     1	Molydopterin dinucleotide binding domain	Molybdopterin oxidoreductase Fe4S4 domain
PF04228  PF05872  0.48107     0	Putative neutral zinc metallopeptidase	Bacterial protein of unknown function (DUF853)
PF04958  PF04996  0.4809      1	Arginine N-succinyltransferase beta subunit	Succinylarginine dihydrolase
PF00146  PF00499  0.48061     1	NADH dehydrogenase	NADH-ubiquinone/plastoquinone oxidoreductase chain 6
