#dom1	dom2	Meff	DCA_score	dom1_description	dom2_description
PF00800  PF02153  538.8067777099661   .13345731604271016	Prephenate dehydratase	Prephenate dehydrogenase
PF02567  PF07508  280.0926178081294   .10140562691036122	Phenazine biosynthesis-like protein	Recombinase
PF02366  PF04138  250.9336189764086   .11117592290078818	Dolichyl-phosphate-mannose-protein mannosyltransferase	GtrA-like protein
PF13181  PF13565  305.4262506071036   .145130577756431	Tetratricopeptide repeat	Homeodomain-like domain
PF01264  PF01761  749.6699730490077   .13382324870458462	Chorismate synthase	3-dehydroquinate synthase
PF02606  PF04413  544.7149952386264   .12621162044583042	Tetraacyldisaccharide-1-P 4'-kinase	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)
PF01259  PF13507  303.53623184336726  .12653638931401692	SAICAR synthetase	CobB/CobQ-like glutamine amidotransferase domain
PF01609  PF13333  125.12849459146886  .11647222653654671	Transposase DDE domain	Integrase core domain
PF04606  PF04865  53.36315192115908   .09722890054787345	Ogr/Delta-like zinc finger	Baseplate J-like protein
PF05690  PF08543  554.0995694844453   .14387739189296267	Thiazole biosynthesis protein ThiG	Phosphomethylpyrimidine kinase
PF02086  PF03575  250.09848212901795  .08237820856172737	D12 class N6 adenine-specific DNA methyltransferase	Peptidase family S51
PF04239  PF13823  210.61061022311026  .2250835999806331	Protein of unknown function (DUF421)	Alcohol dehydrogenase GroES-associated
PF02606  PF02684  523.4394670822758   .1147309977268262	Tetraacyldisaccharide-1-P 4'-kinase	Lipid-A-disaccharide synthetase
PF03473  PF06463  371.060392960296    .1458336994437765	MOSC domain	Molybdenum Cofactor Synthesis C
PF02237  PF04069  138.73149999023912  .14167710273535128	Biotin protein ligase C terminal domain	Substrate binding domain of ABC-type glycine betaine transport system
PF01127  PF03969  123.90329953758109  .12139176221208883	Succinate dehydrogenase/Fumarate reductase transmembrane subunit	AFG1-like ATPase
PF04077  PF04358  165.40957518573623  .21976080080357963	DsrH like protein	DsrC like protein
PF04402  PF13458  552.8869882636441   .0832909088672037	Protein of unknown function (DUF541)	Periplasmic binding protein
PF01695  PF13817  141.45186607616     .15496254579019547	IstB-like ATP binding protein	IS66 C-terminal element
PF02452  PF13714  275.8966213935861   .1257308341124116	PemK-like, MazF-like toxin of type II toxin-antitoxin system	Phosphoenolpyruvate phosphomutase
PF01661  PF04343  364.03499169937385  .15699553854566667	Macro domain	Protein of unknown function, DUF488
PF00376  PF02661  339.4803722666373   .16718674556652097	MerR family regulatory protein	Fic/DOC family
PF02366  PF11769  52.05158460820224   .189199329912794	Dolichyl-phosphate-mannose-protein mannosyltransferase	Protein of unknown function (DUF3313)
PF00078  PF10117  122.93279472304553  .07319749521979474	Reverse transcriptase (RNA-dependent DNA polymerase)	McrBC 5-methylcytosine restriction system component
PF01923  PF03308  300.75892675495857  .1590612381208168	Cobalamin adenosyltransferase	ArgK protein
PF01232  PF04295  205.31268718488766  .11727583351284437	Mannitol dehydrogenase Rossmann domain	D-galactarate dehydratase / Altronate hydrolase, C terminus
PF05170  PF13502  219.20260967959663  .07579483488652171	AsmA family	AsmA-like C-terminal region
PF02447  PF05651  107.92955670268788  .11213977972963554	GntP family permease	Putative sugar diacid recognition
PF02733  PF04198  356.1274668024559   .12196712234446914	Dak1 domain	Putative sugar-binding domain
PF01555  PF09907  96.66950307325602   .10488609128576298	DNA methylase	HigB_toxin, RelE-like toxic component of a toxin-antitoxin system
PF04343  PF12464  275.4720573715931   .17203352461617313	Protein of unknown function, DUF488	Maltose acetyltransferase
PF00468  PF01165  271.39523638666276  .249286163130452	Ribosomal protein L34	Ribosomal protein S21
PF08543  PF13667  455.3448380330042   .16117264659129682	Phosphomethylpyrimidine kinase	ThiC-associated domain
PF02350  PF13579  455.30708163389914  .1084781352109373	UDP-N-acetylglucosamine 2-epimerase	Glycosyl transferase 4-like domain
PF10371  PF13484  346.35656214701345  .20407805165827253	Domain of unknown function	4Fe-4S double cluster binding domain
PF13591  PF13683  132.6100649350649   .15140903711998435	MerR HTH family regulatory protein	Integrase core domain
PF02706  PF04932  1664.977658974352   .13687693554034075	Chain length determinant protein	O-Antigen ligase
PF00809  PF02152  592.908575593568    .16200108977739355	Pterin binding enzyme	Dihydroneopterin aldolase
PF12710  PF13579  738.9228389161403   .10199770025133485	haloacid dehalogenase-like hydrolase	Glycosyl transferase 4-like domain
PF01568  PF03453  630.3541269109744   .20081002564642075	Molydopterin dinucleotide binding domain	MoeA N-terminal region (domain I and II)
PF00532  PF03611  148.59382619535629  .09083431665799852	Periplasmic binding proteins and sugar binding domain of LacI family	PTS system sugar-specific permease component
PF04536  PF05661  213.74180351811947  .15071323214516608	TPM domain	Protein of unknown function (DUF808)
PF00701  PF05173  690.965120464954    .13769632707105744	Dihydrodipicolinate synthetase family	Dihydrodipicolinate reductase, C-terminus
PF01379  PF05201  593.3364017131391   .199806964292426	Porphobilinogen deaminase, dipyromethane cofactor binding domain	Glutamyl-tRNAGlu reductase, N-terminal domain
PF01568  PF06463  378.1799421487889   .1691497083787709	Molydopterin dinucleotide binding domain	Molybdenum Cofactor Synthesis C
PF02604  PF04014  550.230489073183    .16393045376399515	Antitoxin Phd_YefM, type II toxin-antitoxin system	Antidote-toxin recognition MazE, bacterial antitoxin
PF00857  PF04095  284.00562950698895  .09972494828962317	Isochorismatase family	Nicotinate phosphoribosyltransferase (NAPRTase) family
PF02796  PF08212  195.7766025641026   .20942413959329403	Helix-turn-helix domain of resolvase	Lipocalin-like domain
PF04303  PF13714  196.7468194993778   .09920546168899372	PrpF protein	Phosphoenolpyruvate phosphomutase
PF02615  PF05145  161.42020340770347  .10960793986360194	Malate/L-lactate dehydrogenase	Putative ammonia monooxygenase
PF06249  PF06277  50.16666666666667   .09768966901444939	Ethanolamine utilisation protein EutQ	Ethanolamine utilisation protein EutA
PF04434  PF05762  113.67499701718668  .12230779008673837	SWIM zinc finger	VWA domain containing CoxE-like protein
PF00444  PF01783  262.092007062792    .27069417035348114	Ribosomal protein L36	Ribosomal L32p protein family
PF02698  PF03747  386.97629689203984  .11188956622974845	DUF218 domain	ADP-ribosylglycohydrolase
PF01832  PF04245  121.32743960328065  .11519219161396829	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	37-kD nucleoid-associated bacterial protein
PF02706  PF04230  987.2543424013272   .10741673543081415	Chain length determinant protein	Polysaccharide pyruvyl transferase
PF01555  PF04962  185.16068602107987  .08187217771495268	DNA methylase	KduI/IolB family
PF05872  PF06078  141.59605445275625  .1185973672592077	Bacterial protein of unknown function (DUF853)	Bacterial protein of unknown function (DUF937)
PF09106  PF09163  66.9228965034457    .24061011413705877	Elongation factor SelB, winged helix	Formate dehydrogenase N, transmembrane
PF13333  PF13683  138.44206349206348  .16999535945111488	Integrase core domain	Integrase core domain
PF00701  PF01113  760.5549319503714   .12383219477594379	Dihydrodipicolinate synthetase family	Dihydrodipicolinate reductase, N-terminus
PF01078  PF02021  1033.378570079235   .23103335224934904	Magnesium chelatase, subunit ChlI	Uncharacterised protein family UPF0102
PF00875  PF11066  208.376713268952    .1132183799913856	DNA photolyase	Protein of unknown function (DUF2867)
PF04216  PF12390  87.50270062592045   .11484437800624364	Protein involved in formate dehydrogenase formation	Selenocysteine synthase N terminal
PF01242  PF13394  533.7153102730715   .1633298139310649	6-pyruvoyl tetrahydropterin synthase	4Fe-4S single cluster domain
PF04221  PF06769  241.4460900210901   .19027878707522583	RelB antitoxin	YoeB-like toxin of bacterial type II toxin-antitoxin system
PF13333  PF13518  227.25083808949915  .1524858141973917	Integrase core domain	Helix-turn-helix domain
PF03205  PF04879  316.9479252501851   .1841762717604704	Molybdopterin guanine dinucleotide synthesis protein B	Molybdopterin oxidoreductase Fe4S4 domain
PF03170  PF06564  44.453988162779716  .07952481820437407	Bacterial cellulose synthase subunit	Cellulose biosynthesis protein BcsQ
PF02110  PF02133  209.60194864128488  .09845974840207851	Hydroxyethylthiazole kinase family	Permease for cytosine/purines, uracil, thiamine, allantoin
PF02705  PF06965  245.48994991977852  .11713399605096489	K+ potassium transporter	Na+/H+ antiporter 1
PF08436  PF13292  619.0621958807562   .1995142006048711	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal	1-deoxy-D-xylulose-5-phosphate synthase
PF13288  PF13292  686.7095702988167   .18007681298996825	DXP reductoisomerase C-terminal domain	1-deoxy-D-xylulose-5-phosphate synthase
PF00994  PF02464  831.345942365572    .1520963876715819	Probable molybdopterin binding domain	Competence-damaged protein
PF01527  PF13565  261.5098308962777   .11033818346674462	Transposase	Homeodomain-like domain
PF02678  PF04471  419.76141825157754  .11967281354393462	Pirin	Restriction endonuclease
PF00725  PF02770  1106.757711994825   .18047113139993332	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	Acyl-CoA dehydrogenase, middle domain
PF04860  PF04865  212.96263234073382  .08673804504894404	Phage portal protein	Baseplate J-like protein
PF00301  PF12158  290.75              .18441229121732505	Rubredoxin	Protein of unknown function (DUF3592)
PF00248  PF02627  596.721256641389    .09786786811171262	Aldo/keto reductase family	Carboxymuconolactone decarboxylase family
PF00654  PF07885  361.43335695887583  .11456249901121117	Voltage gated chloride channel	Ion channel
PF02670  PF13292  664.2867399567685   .19814516035917504	1-deoxy-D-xylulose 5-phosphate reductoisomerase	1-deoxy-D-xylulose-5-phosphate synthase
PF00676  PF10437  143.55334169679932  .13002474205736836	Dehydrogenase E1 component	Bacterial lipoate protein ligase C-terminus
PF02311  PF03729  768.5330263095489   .12691650058981846	AraC-like ligand binding domain	Short repeat of unknown function (DUF308)
PF01794  PF02424  301.2265886458616   .10420953470471295	Ferric reductase like transmembrane component	ApbE family
PF06983  PF13518  302.6583830910592   .20187157219091695	3-demethylubiquinone-9 3-methyltransferase	Helix-turn-helix domain
PF13441  PF13520  102.60055607876814  .11285246533057199	YMGG-like Gly-zipper	Amino acid permease
PF00465  PF01242  353.810083086183    .10138379035417967	Iron-containing alcohol dehydrogenase	6-pyruvoyl tetrahydropterin synthase
PF00092  PF04471  583.8591536286847   .10993879590828078	von Willebrand factor type A domain	Restriction endonuclease
PF01964  PF08543  498.41898061594634  .1358011460625596	Radical SAM ThiC family	Phosphomethylpyrimidine kinase
PF13242  PF13580  503.65881106822883  .1799125836865575	HAD-hyrolase-like	SIS domain
PF02350  PF08666  471.68011544378726  .13086576618751297	UDP-N-acetylglucosamine 2-epimerase	SAF domain
PF03824  PF03972  152.04727803440036  .07478717139364421	High-affinity nickel-transport protein	MmgE/PrpD family
PF08448  PF13641  1066.713599431465   .1154594849543592	PAS fold	Glycosyltransferase like family 2
PF02350  PF02583  510.00318402375734  .12183590842218792	UDP-N-acetylglucosamine 2-epimerase	Metal-sensitive transcriptional repressor
PF09107  PF09163  64.41016300614457   .24336495987432605	Elongation factor SelB, winged helix	Formate dehydrogenase N, transmembrane
PF00230  PF00884  322.011423361282    .10114458986488677	Major intrinsic protein	Sulfatase
PF02452  PF02661  439.35287066083487  .13746074938113936	PemK-like, MazF-like toxin of type II toxin-antitoxin system	Fic/DOC family
PF01568  PF01967  492.80916628949774  .17108322058474942	Molydopterin dinucleotide binding domain	MoaC family
PF02606  PF03331  515.1590517136027   .12497281117549798	Tetraacyldisaccharide-1-P 4'-kinase	UDP-3-O-acyl N-acetylglycosamine deacetylase
PF01923  PF02308  596.9017204410209   .15821573449624152	Cobalamin adenosyltransferase	MgtC family
PF04754  PF06250  94.14049457526372   .09265381769483903	Putative transposase, YhgA-like	Protein of unknown function (DUF1016)
PF01638  PF02525  714.7775058570013   .13988956554522408	HxlR-like helix-turn-helix	Flavodoxin-like fold
PF02391  PF03454  420.9165210799881   .17340524964692772	MoaE protein	MoeA C-terminal region (domain IV)
PF03724  PF09619  122.08253249289561  .14506101212138228	META domain	Type III secretion system lipoprotein chaperone (YscW)
PF01678  PF14602  419.4528550193209   .16934270236990362	Diaminopimelate epimerase	Hexapeptide repeat of succinyl-transferase
PF03747  PF08719  196.40930022920745  .08973790221684133	ADP-ribosylglycohydrolase	Domain of unknown function (DUF1768)
PF00239  PF00939  248.64382987845894  .0791914608010315	Resolvase, N terminal domain	Sodium:sulfate symporter transmembrane region
PF01699  PF03773  172.70054388620895  .12176183189952575	Sodium/calcium exchanger protein	Predicted permease
PF00441  PF00725  544.8049783796293   .11015848506333577	Acyl-CoA dehydrogenase, C-terminal domain	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
PF04616  PF05336  93.30904453881791   .09432983650646282	Glycosyl hydrolases family 43	L-rhamnose mutarotase
PF03331  PF04613  404.73137274070643  .19984356953344862	UDP-3-O-acyl N-acetylglycosamine deacetylase	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, LpxD
PF06983  PF07237  174.6457812000994   .17740478671211607	3-demethylubiquinone-9 3-methyltransferase	Protein of unknown function (DUF1428)
PF00245  PF13683  128.85018124711323  .10712693512825766	Alkaline phosphatase	Integrase core domain
PF02684  PF04413  493.55664402830286  .1364765393403716	Lipid-A-disaccharide synthetase	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)
PF06769  PF13181  374.9199721030604   .2592880542026921	YoeB-like toxin of bacterial type II toxin-antitoxin system	Tetratricopeptide repeat
PF01885  PF07510  162.57357566598102  .10389448972253977	RNA 2'-phosphotransferase, Tpt1 / KptA family	Protein of unknown function (DUF1524)
PF01638  PF05368  436.90208261977966  .13380036343153312	HxlR-like helix-turn-helix	NmrA-like family
PF01965  PF08279  491.30764463796305  .12697072260146874	DJ-1/PfpI family	HTH domain
PF02086  PF13675  153.18703509133087  .10042231221287894	D12 class N6 adenine-specific DNA methyltransferase	Type IV pili methyl-accepting chemotaxis transducer N-term
PF00393  PF01182  241.7145317021472   .11485578843066795	6-phosphogluconate dehydrogenase, C-terminal domain	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase
PF02237  PF03747  234.46285980873483  .11704793423331132	Biotin protein ligase C terminal domain	ADP-ribosylglycohydrolase
PF02119  PF13144  339.0266217976206   .14420049023860826	Flagellar P-ring protein	Chaperone for flagella basal body P-ring formation
PF01695  PF01938  405.63566955921766  .12812743857551703	IstB-like ATP binding protein	TRAM domain
PF02615  PF13238  154.87060549100025  .105299977726484	Malate/L-lactate dehydrogenase	AAA domain
PF02844  PF13507  434.7891425353085   .15580634206749724	Phosphoribosylglycinamide synthetase, N domain	CobB/CobQ-like glutamine amidotransferase domain
PF05593  PF08242  381.3438398156542   .22410338840594485	RHS Repeat	Methyltransferase domain
PF00793  PF01761  504.17648484089113  .1311256505157014	DAHP synthetase I family	3-dehydroquinate synthase
PF02028  PF02525  415.91667384482537  .10894838015955563	BCCT, betaine/carnitine/choline family transporter	Flavodoxin-like fold
PF00595  PF04972  501.0979121327123   .17800370599563364	PDZ domain (Also known as DHR or GLGF)	BON domain
PF00092  PF02796  286.1848404849035   .1416347551131304	von Willebrand factor type A domain	Helix-turn-helix domain of resolvase
PF00975  PF05593  776.1538919659861   .1624363545761518	Thioesterase domain	RHS Repeat
PF05866  PF12684  52.46349206349206   .09458745724397467	Endodeoxyribonuclease RusA	PDDEXK-like domain of unknown function (DUF3799)
PF09163  PF12390  77.6114762688292    .2520262391734589	Formate dehydrogenase N, transmembrane	Selenocysteine synthase N terminal
PF02635  PF03706  592.8870031131323   .09238878665784497	DsrE/DsrF-like family	Lysylphosphatidylglycerol synthase TM region
PF00080  PF00465  186.14402575024786  .12461112741406742	Copper/zinc superoxide dismutase (SODC)	Iron-containing alcohol dehydrogenase
PF01011  PF10282  149.67453264531525  .11144809713954754	PQQ enzyme repeat	Lactonase, 7-bladed beta-propeller
PF02843  PF13507  430.40168460380744  .15578820432448823	Phosphoribosylglycinamide synthetase, C domain	CobB/CobQ-like glutamine amidotransferase domain
PF04657  PF07859  327.52462040163977  .13228731214879264	Putative inner membrane exporter, YdcZ	alpha/beta hydrolase fold
PF00144  PF07722  622.9293746855514   .10241610837247524	Beta-lactamase	Peptidase C26
PF04551  PF13292  433.77804793635084  .14000052193465284	GcpE protein	1-deoxy-D-xylulose-5-phosphate synthase
PF06007  PF12974  86.22008857990356   .14164329469055598	Phosphonate metabolism protein PhnJ	ABC transporter, phosphonate, periplasmic substrate-binding protein
PF05861  PF12974  100.95742874273293  .12336658018297017	Bacterial phosphonate metabolism protein (PhnI)	ABC transporter, phosphonate, periplasmic substrate-binding protein
PF05157  PF08443  248.25757037698074  .118200707425804	Type II secretion system (T2SS), protein E, N-terminal domain	RimK-like ATP-grasp domain
PF02592  PF08443  210.60624116541834  .12878735779080333	Putative vitamin uptake transporter	RimK-like ATP-grasp domain
PF00265  PF04227  195.12291860469918  .16043354841348803	Thymidine kinase	Indigoidine synthase A like protein
PF00665  PF01609  758.5123550942291   .11892057320181622	Integrase core domain	Transposase DDE domain
PF00384  PF03453  200.80704013649142  .10853119449476943	Molybdopterin oxidoreductase	MoeA N-terminal region (domain I and II)
PF02606  PF13720  536.6514464416082   .16580973825431827	Tetraacyldisaccharide-1-P 4'-kinase	Udp N-acetylglucosamine O-acyltransferase; Domain 2
PF02586  PF08239  398.10784888828846  .15411964512901213	SOS response associated peptidase (SRAP)	Bacterial SH3 domain
PF00668  PF13508  1084.9348496913494  .11002907333161174	Condensation domain	Acetyltransferase (GNAT) domain
PF00893  PF13714  415.1433828502818   .14212375896532542	Small Multidrug Resistance protein	Phosphoenolpyruvate phosphomutase
PF00463  PF03737  28.3581801487031    .16898661958461603	Isocitrate lyase family	Demethylmenaquinone methyltransferase
PF00376  PF04480  494.0354103814344   .2022984724400429	MerR family regulatory protein	Protein of unknown function (DUF559)
PF00384  PF06463  133.66481767230698  .09756491845431797	Molybdopterin oxidoreductase	Molybdenum Cofactor Synthesis C
PF02452  PF02604  630.7385029257114   .13851572394991002	PemK-like, MazF-like toxin of type II toxin-antitoxin system	Antitoxin Phd_YefM, type II toxin-antitoxin system
PF01844  PF07510  285.00198906765524  .1378525412752437	HNH endonuclease	Protein of unknown function (DUF1524)
PF02595  PF05651  221.22763876392938  .14568453534497244	Glycerate kinase family	Putative sugar diacid recognition
PF01695  PF04893  176.99133012505746  .10743633654803825	IstB-like ATP binding protein	Yip1 domain
PF00939  PF01293  279.5890103167859   .0944884635335467	Sodium:sulfate symporter transmembrane region	Phosphoenolpyruvate carboxykinase
PF00374  PF00708  172.41139431635185  .10350095792605848	Nickel-dependent hydrogenase	Acylphosphatase
PF01923  PF02310  282.07353005165794  .14989676336012364	Cobalamin adenosyltransferase	B12 binding domain
PF03841  PF09163  55.68568822070974   .15274160245365498	L-seryl-tRNA selenium transferase	Formate dehydrogenase N, transmembrane
PF04809  PF11939  61.75               .11609020540491435	HupH hydrogenase expression protein, C-terminal conserved region	[NiFe]-hydrogenase assembly, chaperone, HybE
PF00490  PF00745  485.9438723828306   .17041475200258815	Delta-aminolevulinic acid dehydratase	Glutamyl-tRNAGlu reductase, dimerisation domain
PF02646  PF03880  217.8512954780779   .14396735562128057	RmuC family	DbpA RNA binding domain
PF05137  PF07963  358.5937605077797   .2827338751688566	Fimbrial assembly protein (PilN)	Prokaryotic N-terminal methylation motif
PF05872  PF11700  176.04301279551206  .12100510810746752	Bacterial protein of unknown function (DUF853)	Vacuole effluxer Atg22 like
PF12167  PF14659  73.44999999999999   .1909260626998364	Domain of unknown function (DUF3596)	Phage integrase, N-terminal SAM-like domain
PF00490  PF03900  676.9153367326202   .20902486364914263	Delta-aminolevulinic acid dehydratase	Porphobilinogen deaminase, C-terminal domain
PF06224  PF12852  145.39939824996804  .08656222841633027	Winged helix DNA-binding domain	Cupin
PF00962  PF01112  156.00761609129384  .09975970731226594	Adenosine/AMP deaminase	Asparaginase
PF00310  PF00909  388.0578819614029   .12027068508062422	Glutamine amidotransferases class-II	Ammonium Transporter Family
PF03601  PF06779  157.12234952148745  .09817314192024983	Conserved hypothetical protein 698	Uncharacterised MFS-type transporter YbfB
PF00920  PF10369  392.5782177288766   .14574116795984063	Dehydratase family	Small subunit of acetolactate synthase
PF02872  PF03706  702.7387235442623   .10095490293103661	5'-nucleotidase, C-terminal domain	Lysylphosphatidylglycerol synthase TM region
PF00034  PF00355  920.8178064709857   .187430693947647	Cytochrome c	Rieske [2Fe-2S] domain
PF00350  PF04307  214.52076548382445  .1066554257074235	Dynamin family	LexA-binding, inner membrane-associated putative hydrolase
PF03352  PF11798  506.89682032586757  .19092671862741728	Methyladenine glycosylase	IMS family HHH motif
PF03724  PF04170  191.0609804797886   .16333630465386595	META domain	NlpE N-terminal domain
PF01909  PF02237  626.7210753080045   .2210881362405514	Nucleotidyltransferase domain	Biotin protein ligase C terminal domain
PF05872  PF07411  135.4894114234196   .12571851281792423	Bacterial protein of unknown function (DUF853)	Domain of unknown function (DUF1508)
PF01235  PF02350  504.8692566091849   .11727139353896796	Sodium:alanine symporter family	UDP-N-acetylglucosamine 2-epimerase
PF03641  PF12710  477.6661220327838   .11784189765940795	Possible lysine decarboxylase	haloacid dehalogenase-like hydrolase
PF03808  PF04230  519.7631859941198   .0991410822808264	Glycosyl transferase WecB/TagA/CpsF family	Polysaccharide pyruvyl transferase
PF02016  PF02583  399.0437524091766   .12947543826738722	LD-carboxypeptidase	Metal-sensitive transcriptional repressor
PF02837  PF04616  371.5059186870196   .09696725661258607	Glycosyl hydrolases family 2, sugar binding domain	Glycosyl hydrolases family 43
PF06754  PF12974  90.08792015147631   .13147982289958499	Phosphonate metabolism protein PhnG	ABC transporter, phosphonate, periplasmic substrate-binding protein
PF02606  PF03279  453.0740167031601   .11331482438517758	Tetraacyldisaccharide-1-P 4'-kinase	Bacterial lipid A biosynthesis acyltransferase
PF04343  PF05016  307.00403221587317  .13573580659846804	Protein of unknown function, DUF488	ParE toxin of type II toxin-antitoxin system, parDE
PF01967  PF03473  556.9943101386734   .16572718980922585	MoaC family	MOSC domain
PF01075  PF04413  368.11653398015966  .123429307688913	Glycosyltransferase family 9 (heptosyltransferase)	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)
PF04471  PF08534  350.17286883021717  .10801574512573082	Restriction endonuclease	Redoxin
PF01293  PF02657  189.50209097343838  .12711299510235613	Phosphoenolpyruvate carboxykinase	Fe-S metabolism associated domain
PF01095  PF04295  137.17339404614074  .10346483938200718	Pectinesterase	D-galactarate dehydratase / Altronate hydrolase, C terminus
PF04754  PF05016  149.1739247692829   .09526633772087018	Putative transposase, YhgA-like	ParE toxin of type II toxin-antitoxin system, parDE
PF01661  PF02652  151.44713427790012  .10515167800929812	Macro domain	L-lactate permease
PF01071  PF13507  477.92936769281584  .14734445945954122	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	CobB/CobQ-like glutamine amidotransferase domain
PF00285  PF00330  231.07381935584834  .08340600976426611	Citrate synthase, C-terminal domain	Aconitase family (aconitate hydratase)
PF00324  PF04286  185.6969537378836   .07627309393700832	Amino acid permease	Protein of unknown function (DUF445)
PF13401  PF13458  512.8948654172634   .09578800516572383	AAA domain	Periplasmic binding protein
PF04266  PF13599  268.7767981999331   .15466273872779063	ASCH domain	Pentapeptide repeats (9 copies)
PF03601  PF04307  228.9518288731568   .1228354341920453	Conserved hypothetical protein 698	LexA-binding, inner membrane-associated putative hydrolase
PF05598  PF13276  340.2896569208798   .13021068919335393	Transposase domain (DUF772)	HTH-like domain
PF00230  PF00324  372.2605787067607   .10731188176537476	Major intrinsic protein	Amino acid permease
PF03091  PF11127  356.54917710858115  .18426108734964552	CutA1 divalent ion tolerance protein	Protein of unknown function (DUF2892)
PF01656  PF02283  373.49308897067937  .12752896742595227	CobQ/CobB/MinD/ParA nucleotide binding domain	Cobinamide kinase / cobinamide phosphate guanyltransferase
PF02219  PF02965  232.59999579149365  .10335624544152573	Methylenetetrahydrofolate reductase	Vitamin B12 dependent methionine synthase, activation domain
PF01566  PF02682  196.81896673949552  .10034726702262352	Natural resistance-associated macrophage protein	Carboxyltransferase domain, subdomain C and D
PF03547  PF05145  302.4383158508159   .1294866474533846	Membrane transport protein	Putative ammonia monooxygenase
PF00078  PF05708  136.12818156483152  .0989208672057241	Reverse transcriptase (RNA-dependent DNA polymerase)	Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family
PF02635  PF03601  215.4686090907048   .1041131788390252	DsrE/DsrF-like family	Conserved hypothetical protein 698
PF02397  PF04932  1977.1320946298797  .15595518413039466	Bacterial sugar transferase	O-Antigen ligase
PF00089  PF02028  313.7046316458555   .09881091866126773	Trypsin	BCCT, betaine/carnitine/choline family transporter
PF00745  PF03900  473.7181015735558   .19418892899101883	Glutamyl-tRNAGlu reductase, dimerisation domain	Porphobilinogen deaminase, C-terminal domain
PF03916  PF09107  101.0892766322621   .10398487244749383	Polysulphide reductase, NrfD	Elongation factor SelB, winged helix
PF00866  PF07836  123.54068289298999  .15343868412132916	Ring hydroxylating beta subunit	DmpG-like communication domain
PF05598  PF06067  47.71297893935486   .1184423467222939	Transposase domain (DUF772)	Domain of unknown function (DUF932)
PF00490  PF02602  757.5885615470565   .13825825884435372	Delta-aminolevulinic acid dehydratase	Uroporphyrinogen-III synthase HemD
PF02698  PF03547  735.4593082057944   .14792179611751072	DUF218 domain	Membrane transport protein
PF02583  PF11769  74.38334259050202   .10969074831937342	Metal-sensitive transcriptional repressor	Protein of unknown function (DUF3313)
PF02308  PF03009  712.0986972445792   .12476781443334956	MgtC family	Glycerophosphoryl diester phosphodiesterase family
PF05025  PF13936  214.33073434021048  .1959593452176096	RbsD / FucU transport protein family	Helix-turn-helix domain
PF00459  PF01583  580.4349768874433   .14707434172805994	Inositol monophosphatase family	Adenylylsulphate kinase
PF00929  PF03747  421.88311178420986  .10041707024515047	Exonuclease	ADP-ribosylglycohydrolase
PF00708  PF03595  188.61025224461721  .10740327157497487	Acylphosphatase	Voltage-dependent anion channel
PF06067  PF11726  32.28510101010101   .10173128577499096	Domain of unknown function (DUF932)	Inovirus Gp2
PF03841  PF03916  183.7576447756934   .0852337458845107	L-seryl-tRNA selenium transferase	Polysulphide reductase, NrfD
PF01161  PF03595  205.6039925661757   .10892699930889277	Phosphatidylethanolamine-binding protein	Voltage-dependent anion channel
PF13087  PF13604  449.83120605834256  .1251088490730044	AAA domain	AAA domain
PF00708  PF01155  463.46042482639575  .19060178799258456	Acylphosphatase	Hydrogenase/urease nickel incorporation, metallochaperone, hypA
PF03279  PF04413  419.4803277758891   .12656899568819774	Bacterial lipid A biosynthesis acyltransferase	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)
PF00866  PF09290  152.0579476079476   .16632324749728167	Ring hydroxylating beta subunit	Prokaryotic acetaldehyde dehydrogenase, dimerisation
PF00665  PF02661  646.1194344853733   .14714724464247572	Integrase core domain	Fic/DOC family
PF01312  PF01514  474.40110815509377  .14791470472490803	FlhB HrpN YscU SpaS Family	Secretory protein of YscJ/FliF family
PF01427  PF04471  202.80585920534344  .10698744126900835	D-ala-D-ala dipeptidase	Restriction endonuclease
PF00145  PF07221  183.65386154127177  .0721849334795168	C-5 cytosine-specific DNA methylase	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)
PF00144  PF04266  335.8841699596336   .09314359826066788	Beta-lactamase	ASCH domain
PF04434  PF07728  177.7929952125561   .1656818503874509	SWIM zinc finger	AAA domain (dynein-related subfamily)
PF00384  PF03454  163.6593766656968   .11041558532599431	Molybdopterin oxidoreductase	MoeA C-terminal region (domain IV)
PF00708  PF01924  369.26388180038157  .14743349639374267	Acylphosphatase	Hydrogenase formation hypA family
PF06445  PF13508  815.5656730964159   .14365846841017887	GyrI-like small molecule binding domain	Acetyltransferase (GNAT) domain
PF07722  PF10672  473.49944996256045  .11734924721451823	Peptidase C26	S-adenosylmethionine-dependent methyltransferase
PF00771  PF00813  399.28489249749634  .12578626964494166	FHIPEP family	FliP family
